HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
1,AL- BIRMINGHAM,127,24151,21217,29765,121.92,132.08,04-21-2020
2,AL- DOTHAN,80,6,0,284,76.8,83.2,04-21-2020
5,AL- HUNTSVILLE,121,4380,3771,5353,116.16,125.84,04-21-2020
6,AL- MOBILE,113,5780,5207,7305,108.48,117.52,04-21-2020
7,AL- MONTGOMERY,115,3155,2769,3821,110.4,119.6,04-21-2020
9,AL- TUSCALOOSA,114,2059,1875,2597,109.44,118.56,04-21-2020
11,AZ- MESA,149,8458,7624,10200,143.04,154.96,04-21-2020
12,AZ- PHOENIX,123,19972,17965,24001,118.08,127.92,04-21-2020
14,AZ- SUN CITY,109,1445,1304,1743,104.64,113.36,04-21-2020
15,AZ- TUCSON,105,3868,3460,4785,100.8,109.2,04-21-2020
16,AR- FORT SMITH,80,0,0,93,76.8,83.2,04-21-2020
18,AR- JONESBORO,82,61,36,148,78.72,85.28,04-21-2020
19,AR- LITTLE ROCK,106,9475,8594,12106,101.76,110.24,04-21-2020
21,AR- SPRINGDALE,96,961,786,1173,92.16,99.84,04-21-2020
22,AR- TEXARKANA,80,0,0,96,76.8,83.2,04-21-2020
23,CA- ORANGE CO.,102,10719,9681,12905,97.92,106.08,04-21-2020
25,CA- BAKERSFIELD,87,1716,1534,2104,83.52,90.48,04-21-2020
31,CA- CHICO,92,447,399,570,88.32,95.68,04-21-2020
33,CA- CONTRA COSTA CO.,147,8589,7802,10097,141.12,152.88,04-21-2020
43,CA- FRESNO,93,1939,1752,2372,89.28,96.72,04-21-2020
56,CA- LOS ANGELES,100,31483,28443,37843,96.0,104.0,04-21-2020
58,CA- MODESTO,118,4014,3610,4825,113.28,122.72,04-21-2020
62,CA- NAPA,115,1305,1187,1574,110.4,119.6,04-21-2020
65,CA- ALAMEDA CO.,140,13088,11901,15357,134.4,145.6,04-21-2020
69,CA- PALM SPR/RANCHO MIR.,95,984,888,1190,91.2,98.8,04-21-2020
73,CA- REDDING,95,1000,919,1228,91.2,98.8,04-21-2020
77,CA- SACRAMENTO,122,12632,11420,15110,117.12,126.88,04-21-2020
78,CA- SALINAS,124,2200,1990,2631,119.04,128.96,04-21-2020
79,CA- SAN BERNARDINO,106,9269,8357,11199,101.76,110.24,04-21-2020
80,CA- SAN DIEGO,111,13719,12414,16464,106.56,115.44,04-21-2020
81,CA- SAN FRANCISCO,115,11533,10489,13524,110.4,119.6,04-21-2020
82,CA- SAN JOSE,158,15124,13775,17664,151.68,164.32,04-21-2020
83,CA- SAN LUIS OBISPO,113,953,862,1134,108.48,117.52,04-21-2020
85,CA- SAN MATEO CO.,122,7271,6619,8502,117.12,126.88,04-21-2020
86,CA- SANTA BARBARA,102,1388,1252,1661,97.92,106.08,04-21-2020
87,CA- SANTA CRUZ,169,2036,1851,2393,162.24,175.76,04-21-2020
89,CA- SANTA ROSA,108,3282,2973,3881,103.68,112.32,04-21-2020
91,CA- STOCKTON,133,3583,3233,4260,127.68,138.32,04-21-2020
96,CA- VENTURA,107,2707,2448,3263,102.72,111.28,04-21-2020
101,CO- BOULDER,183,3108,2813,3699,175.68,190.32,04-21-2020
102,CO- COLORADO SPRINGS,160,4960,4451,6052,153.6,166.4,04-21-2020
103,CO- DENVER,176,28759,26105,34309,168.96,183.04,04-21-2020
104,CO- FORT COLLINS,145,2573,2344,3108,139.2,150.8,04-21-2020
105,CO- GRAND JUNCTION,173,4838,4402,5559,166.08,179.92,04-21-2020
106,CO- GREELEY,141,2883,2606,3502,135.36,146.64,04-21-2020
107,CO- PUEBLO,94,743,686,872,90.24,97.76,04-21-2020
110,CT- HARTFORD,224,28793,25996,34420,215.04,232.96,04-21-2020
111,CT- NEW HAVEN,273,47153,42884,54900,262.08,283.92,04-21-2020
112,DE- WILMINGTON,206,14432,13073,17419,197.76,214.24,04-21-2020
113,DC- WASHINGTON,199,40494,36652,48919,191.04,206.96,04-21-2020
115,FL- BRADENTON,145,2847,2559,3408,139.2,150.8,04-21-2020
116,FL- CLEARWATER,119,3992,3607,4817,114.24,123.76,04-21-2020
118,FL- FORT LAUDERDALE,144,34509,31189,41364,138.24,149.76,04-21-2020
119,FL- FORT MYERS,132,12109,10917,14559,126.72,137.28,04-21-2020
120,FL- GAINESVILLE,113,3624,3198,4522,108.48,117.52,04-21-2020
122,FL- HUDSON,121,3129,2825,3784,116.16,125.84,04-21-2020
123,FL- JACKSONVILLE,113,10001,8913,12208,108.48,117.52,04-21-2020
124,FL- LAKELAND,125,2952,2659,3592,120.0,130.0,04-21-2020
127,FL- MIAMI,143,42772,38671,51102,137.28,148.72,04-21-2020
129,FL- OCALA,123,3651,3299,4391,118.08,127.92,04-21-2020
130,FL- ORLANDO,122,26899,24209,32584,117.12,126.88,04-21-2020
131,FL- ORMOND BEACH,107,2933,2632,3539,102.72,111.28,04-21-2020
133,FL- PANAMA CITY,94,522,427,624,90.24,97.76,04-21-2020
134,FL- PENSACOLA,108,3830,3459,4716,103.68,112.32,04-21-2020
137,FL- SARASOTA,117,3283,2948,4061,112.32,121.68,04-21-2020
139,FL- ST PETERSBURG,113,3243,2931,3914,108.48,117.52,04-21-2020
140,FL- TALLAHASSEE,102,3361,2937,4375,97.92,106.08,04-21-2020
141,FL- TAMPA,124,11774,10623,14201,119.04,128.96,04-21-2020
142,GA- ALBANY,169,5985,5401,6874,162.24,175.76,04-21-2020
144,GA- ATLANTA,195,86053,77671,104513,187.2,202.8,04-21-2020
145,GA- AUGUSTA,97,2656,2392,3342,93.12,100.88,04-21-2020
146,GA- COLUMBUS,120,2903,2552,3547,115.2,124.8,04-21-2020
147,GA- MACON,95,1976,1813,3377,91.2,98.8,04-21-2020
148,GA- ROME,164,3854,3393,4905,157.44,170.56,04-21-2020
149,GA- SAVANNAH,101,2838,2606,3918,96.96,105.04,04-21-2020
154,IL- AURORA,248,5603,5065,6645,238.08,257.92,04-21-2020
155,IL- BLUE ISLAND,162,13061,11838,15510,155.52,168.48,04-21-2020
156,IL- CHICAGO,161,43636,39553,51816,154.56,167.44,04-21-2020
158,IL- ELGIN,266,12622,11439,15050,255.36,276.64,04-21-2020
161,IL- EVANSTON,194,17413,15784,20681,186.24,201.76,04-21-2020
163,IL- HINSDALE,200,8319,7536,9893,192.0,208.0,04-21-2020
164,IL- JOLIET,215,11341,10236,13524,206.4,223.6,04-21-2020
166,IL- MELROSE PARK,198,22964,20815,27302,190.08,205.92,04-21-2020
170,IL- PEORIA,99,2268,1998,2982,95.04,102.96,04-21-2020
171,IL- ROCKFORD,158,7166,6361,8760,151.68,164.32,04-21-2020
172,IL- SPRINGFIELD,86,917,854,1436,82.56,89.44,04-21-2020
173,IL- URBANA,90,777,667,1224,86.4,93.6,04-21-2020
175,IL- BLOOMINGTON,138,877,814,1180,132.48,143.52,04-21-2020
179,IN- EVANSVILLE,92,1405,1141,1733,88.32,95.68,04-21-2020
180,IN- FORT WAYNE,102,2964,2774,4121,97.92,106.08,04-21-2020
181,IN- GARY,253,16214,14633,19623,242.88,263.12,04-21-2020
183,IN- INDIANAPOLIS,197,45240,39972,56451,189.12,204.88,04-21-2020
184,IN- LAFAYETTE,123,2134,1828,2791,118.08,127.92,04-21-2020
185,IN- MUNCIE,150,1628,1332,1910,144.0,156.0,04-21-2020
186,IN- MUNSTER,218,9976,9035,11908,209.28,226.72,04-21-2020
187,IN- SOUTH BEND,158,7392,6689,9619,151.68,164.32,04-21-2020
188,IN- TERRE HAUTE,97,262,167,558,93.12,100.88,04-21-2020
191,IA- DAVENPORT,89,1319,1102,1804,85.44,92.56,04-21-2020
192,IA- DES MOINES,98,3576,3128,4624,94.08,101.92,04-21-2020
193,IA- DUBUQUE,103,852,725,1087,98.88,107.12,04-21-2020
194,IA- IOWA CITY,104,2734,2375,3370,99.84,108.16,04-21-2020
195,IA- MASON CITY,80,0,0,40,76.8,83.2,04-21-2020
196,IA- SIOUX CITY,88,552,451,679,84.48,91.52,04-21-2020
197,IA- WATERLOO,95,687,585,853,91.2,98.8,04-21-2020
200,KS- TOPEKA,92,1330,1131,1790,88.32,95.68,04-21-2020
201,KS- WICHITA,86,2098,1949,2807,82.56,89.44,04-21-2020
203,KY- COVINGTON,126,3031,2517,3638,120.96,131.04,04-21-2020
204,KY- LEXINGTON,106,7818,6728,10536,101.76,110.24,04-21-2020
205,KY- LOUISVILLE,127,13796,11975,17050,121.92,132.08,04-21-2020
207,KY- OWENSBORO,103,483,372,650,98.88,107.12,04-21-2020
208,KY- PADUCAH,80,0,0,171,76.8,83.2,04-21-2020
209,LA- ALEXANDRIA,94,809,662,1259,90.24,97.76,04-21-2020
210,LA- BATON ROUGE,213,20144,18014,24529,204.48,221.52,04-21-2020
212,LA- HOUMA,242,7210,6370,8446,232.32,251.68,04-21-2020
213,LA- LAFAYETTE,125,5283,4457,6476,120.0,130.0,04-21-2020
214,LA- LAKE CHARLES,96,1029,883,1398,92.16,99.84,04-21-2020
216,LA- METAIRIE,444,23881,21832,27429,426.24,461.76,04-21-2020
217,LA- MONROE,95,808,661,914,91.2,98.8,04-21-2020
218,LA- NEW ORLEANS,322,38737,35563,43999,309.12,334.88,04-21-2020
219,LA- SHREVEPORT,104,4114,3753,5488,99.84,108.16,04-21-2020
221,ME- BANGOR,86,424,358,606,82.56,89.44,04-21-2020
222,ME- PORTLAND,119,6266,5606,7491,114.24,123.76,04-21-2020
223,MD- BALTIMORE,162,33864,30488,41148,155.52,168.48,04-21-2020
225,MD- SALISBURY,160,4677,4122,5950,153.6,166.4,04-21-2020
226,MD- TAKOMA PARK,271,15319,13853,18383,260.16,281.84,04-21-2020
227,MA- BOSTON,288,144169,130696,171186,276.48,299.52,04-21-2020
230,MA- SPRINGFIELD,241,15959,14359,19142,231.36,250.64,04-21-2020
231,MA- WORCESTER,299,22593,20452,26875,287.04,310.96,04-21-2020
232,MI- ANN ARBOR,261,37008,33644,44044,250.56,271.44,04-21-2020
233,MI- DEARBORN,228,15399,13978,18198,218.88,237.12,04-21-2020
234,MI- DETROIT,253,50791,46045,60053,242.88,263.12,04-21-2020
235,MI- FLINT,217,11151,10076,13355,208.32,225.68,04-21-2020
238,MI- KALAMAZOO,112,2705,2302,3827,107.52,116.48,04-21-2020
239,MI- LANSING,156,7069,6143,8981,149.76,162.24,04-21-2020
240,MI- MARQUETTE,80,0,0,25,76.8,83.2,04-21-2020
242,MI- MUSKEGON,123,1318,1118,1572,118.08,127.92,04-21-2020
243,MI- PETOSKEY,80,0,0,243,76.8,83.2,04-21-2020
244,MI- PONTIAC,258,13328,12092,15767,247.68,268.32,04-21-2020
245,MI- ROYAL OAK,214,22336,20264,26426,205.44,222.56,04-21-2020
246,MI- SAGINAW,121,4997,4299,5871,116.16,125.84,04-21-2020
248,MI- ST JOSEPH,132,961,836,1259,126.72,137.28,04-21-2020
249,MI- TRAVERSE CITY,95,303,222,472,91.2,98.8,04-21-2020
250,MN- DULUTH,83,252,206,276,79.68,86.32,04-21-2020
251,MN- MINNEAPOLIS,99,10070,9039,12680,95.04,102.96,04-21-2020
253,MN- ROCHESTER,88,1155,992,1596,84.48,91.52,04-21-2020
254,MN- ST CLOUD,92,554,518,738,88.32,95.68,04-21-2020
256,MN- ST PAUL,109,4191,3733,5048,104.64,113.36,04-21-2020
257,MS- GULFPORT,181,4751,4306,5659,173.76,188.24,04-21-2020
258,MS- HATTIESBURG,132,4088,3534,5223,126.72,137.28,04-21-2020
259,MS- JACKSON,118,10146,8970,14143,113.28,122.72,04-21-2020
261,MS- OXFORD,98,552,433,1002,94.08,101.92,04-21-2020
262,MS- TUPELO,95,1252,994,2389,91.2,98.8,04-21-2020
263,MO- CAPE GIRARDEAU,80,0,0,76,76.8,83.2,04-21-2020
264,MO- COLUMBIA,100,2039,1903,3083,96.0,104.0,04-21-2020
267,MO- JOPLIN,80,0,0,257,76.8,83.2,04-21-2020
268,MO- KANSAS CITY,133,25929,23083,31956,127.68,138.32,04-21-2020
270,MO- SPRINGFIELD,111,3598,3222,4656,106.56,115.44,04-21-2020
273,MO- ST LOUIS,113,24934,22491,31162,108.48,117.52,04-21-2020
274,MT- BILLINGS,101,3013,2712,3657,96.96,105.04,04-21-2020
275,MT- GREAT FALLS,90,458,375,501,86.4,93.6,04-21-2020
276,MT- MISSOULA,96,1116,982,1564,92.16,99.84,04-21-2020
277,NE- LINCOLN,87,894,798,1105,83.52,90.48,04-21-2020
