HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
1,AL- BIRMINGHAM,102,13128,12193,15286,97.92,106.08,04-21-2020
2,AL- DOTHAN,80,0,0,0,76.8,83.2,04-21-2020
5,AL- HUNTSVILLE,88,1176,1176,1633,84.48,91.52,04-21-2020
6,AL- MOBILE,97,3444,3282,3799,93.12,100.88,04-21-2020
7,AL- MONTGOMERY,90,1176,1158,1507,86.4,93.6,04-21-2020
9,AL- TUSCALOOSA,96,1134,1134,1296,92.16,99.84,04-21-2020
11,AZ- MESA,117,5172,4849,5711,112.32,121.68,04-21-2020
12,AZ- PHOENIX,102,11495,10847,12838,97.92,106.08,04-21-2020
14,AZ- SUN CITY,95,882,826,973,91.2,98.8,04-21-2020
15,AZ- TUCSON,91,1960,1839,2223,87.36,94.64,04-21-2020
16,AR- FORT SMITH,80,0,0,0,76.8,83.2,04-21-2020
18,AR- JONESBORO,80,0,0,0,76.8,83.2,04-21-2020
19,AR- LITTLE ROCK,98,7239,6727,7789,94.08,101.92,04-21-2020
21,AR- SPRINGDALE,80,0,0,175,76.8,83.2,04-21-2020
22,AR- TEXARKANA,80,0,0,0,76.8,83.2,04-21-2020
23,CA- ORANGE CO.,92,6852,6411,7540,88.32,95.68,04-21-2020
25,CA- BAKERSFIELD,84,1037,972,1139,80.64,87.36,04-21-2020
31,CA- CHICO,84,217,201,241,80.64,87.36,04-21-2020
33,CA- CONTRA COSTA CO.,125,6423,6023,7026,120.0,130.0,04-21-2020
43,CA- FRESNO,87,1147,1039,1254,83.52,90.48,04-21-2020
56,CA- LOS ANGELES,91,20630,19308,22678,87.36,94.64,04-21-2020
58,CA- MODESTO,100,2394,2225,2655,96.0,104.0,04-21-2020
62,CA- NAPA,105,1054,954,1112,100.8,109.2,04-21-2020
65,CA- ALAMEDA CO.,122,10049,9430,10985,117.12,126.88,04-21-2020
69,CA- PALM SPR/RANCHO MIR.,88,588,550,649,84.48,91.52,04-21-2020
73,CA- REDDING,88,665,609,737,84.48,91.52,04-21-2020
77,CA- SACRAMENTO,104,8251,7709,9099,99.84,108.16,04-21-2020
78,CA- SALINAS,104,1321,1239,1468,99.84,108.16,04-21-2020
79,CA- SAN BERNARDINO,93,5489,5130,6065,89.28,96.72,04-21-2020
80,CA- SAN DIEGO,98,9227,8628,10135,94.08,101.92,04-21-2020
81,CA- SAN FRANCISCO,105,8974,8427,9809,100.8,109.2,04-21-2020
82,CA- SAN JOSE,139,12397,11668,13537,133.44,144.56,04-21-2020
83,CA- SAN LUIS OBISPO,99,637,602,705,95.04,102.96,04-21-2020
85,CA- SAN MATEO CO.,111,5913,5557,6452,106.56,115.44,04-21-2020
86,CA- SANTA BARBARA,93,831,775,912,89.28,96.72,04-21-2020
87,CA- SANTA CRUZ,136,1421,1335,1561,130.56,141.44,04-21-2020
89,CA- SANTA ROSA,97,2284,2136,2493,93.12,100.88,04-21-2020
91,CA- STOCKTON,112,2364,2203,2600,107.52,116.48,04-21-2020
96,CA- VENTURA,95,1682,1584,1870,91.2,98.8,04-21-2020
101,CO- BOULDER,147,2254,2104,2444,141.12,152.88,04-21-2020
102,CO- COLORADO SPRINGS,122,3066,2883,3434,117.12,126.88,04-21-2020
103,CO- DENVER,142,20880,19609,23049,136.32,147.68,04-21-2020
104,CO- FORT COLLINS,115,1603,1513,1786,110.4,119.6,04-21-2020
105,CO- GRAND JUNCTION,159,4249,3981,4609,152.64,165.36,04-21-2020
106,CO- GREELEY,113,1841,1730,2062,108.48,117.52,04-21-2020
107,CO- PUEBLO,87,434,392,467,83.52,90.48,04-21-2020
110,CT- HARTFORD,157,17083,15955,18832,150.72,163.28,04-21-2020
111,CT- NEW HAVEN,210,35101,32918,38405,201.6,218.4,04-21-2020
112,DE- WILMINGTON,154,9647,8947,10472,147.84,160.16,04-21-2020
113,DC- WASHINGTON,152,27620,25679,30214,145.92,158.08,04-21-2020
115,FL- BRADENTON,116,1806,1705,1991,111.36,120.64,04-21-2020
116,FL- CLEARWATER,102,2508,2338,2749,97.92,106.08,04-21-2020
118,FL- FORT LAUDERDALE,117,22612,21198,24854,112.32,121.68,04-21-2020
119,FL- FORT MYERS,108,7518,7085,8359,103.68,112.32,04-21-2020
120,FL- GAINESVILLE,95,2044,1895,2363,91.2,98.8,04-21-2020
122,FL- HUDSON,100,1733,1663,1944,96.0,104.0,04-21-2020
123,FL- JACKSONVILLE,97,5894,5530,6614,93.12,100.88,04-21-2020
124,FL- LAKELAND,103,1770,1645,1949,98.88,107.12,04-21-2020
127,FL- MIAMI,118,28995,27089,31767,113.28,122.72,04-21-2020
129,FL- OCALA,104,2338,2168,2520,99.84,108.16,04-21-2020
130,FL- ORLANDO,102,15697,14561,17374,97.92,106.08,04-21-2020
131,FL- ORMOND BEACH,98,2051,1859,2177,94.08,101.92,04-21-2020
133,FL- PANAMA CITY,80,0,0,95,76.8,83.2,04-21-2020
134,FL- PENSACOLA,92,2028,1929,2362,88.32,95.68,04-21-2020
137,FL- SARASOTA,99,2009,1914,2242,95.04,102.96,04-21-2020
139,FL- ST PETERSBURG,98,2036,1898,2231,94.08,101.92,04-21-2020
140,FL- TALLAHASSEE,88,1526,1357,1822,84.48,91.52,04-21-2020
141,FL- TAMPA,105,7294,6815,8021,100.8,109.2,04-21-2020
142,GA- ALBANY,142,4305,4050,4933,136.32,147.68,04-21-2020
144,GA- ATLANTA,149,57815,53910,63441,143.04,154.96,04-21-2020
145,GA- AUGUSTA,93,2387,2068,2427,89.28,96.72,04-21-2020
146,GA- COLUMBUS,92,1064,1064,1337,88.32,95.68,04-21-2020
147,GA- MACON,91,1722,1477,1731,87.36,94.64,04-21-2020
148,GA- ROME,151,3689,3333,3872,144.96,157.04,04-21-2020
149,GA- SAVANNAH,95,2205,1999,2319,91.2,98.8,04-21-2020
154,IL- AURORA,182,3777,3536,4120,174.72,189.28,04-21-2020
155,IL- BLUE ISLAND,133,9509,8918,10414,127.68,138.32,04-21-2020
156,IL- CHICAGO,133,31867,29887,34894,127.68,138.32,04-21-2020
158,IL- ELGIN,192,8530,8017,9421,184.32,199.68,04-21-2020
161,IL- EVANSTON,155,12695,11903,13896,148.8,161.2,04-21-2020
163,IL- HINSDALE,155,5808,5442,6371,148.8,161.2,04-21-2020
164,IL- JOLIET,164,7869,7356,8582,157.44,170.56,04-21-2020
166,IL- MELROSE PARK,155,16344,15329,17932,148.8,161.2,04-21-2020
170,IL- PEORIA,90,1386,1188,1528,86.4,93.6,04-21-2020
171,IL- ROCKFORD,108,2975,2803,3560,103.68,112.32,04-21-2020
172,IL- SPRINGFIELD,84,777,674,800,80.64,87.36,04-21-2020
173,IL- URBANA,81,16,4,127,77.76,84.24,04-21-2020
175,IL- BLOOMINGTON,121,770,661,778,116.16,125.84,04-21-2020
179,IN- EVANSVILLE,80,0,0,127,76.8,83.2,04-21-2020
180,IN- FORT WAYNE,93,2072,1808,2199,89.28,96.72,04-21-2020
181,IN- GARY,175,9394,8707,10274,168.0,182.0,04-21-2020
183,IN- INDIANAPOLIS,130,22848,21460,27108,124.8,135.2,04-21-2020
184,IN- LAFAYETTE,115,1405,1141,1565,110.4,119.6,04-21-2020
185,IN- MUNCIE,80,0,0,296,76.8,83.2,04-21-2020
186,IN- MUNSTER,159,6201,5787,6830,152.64,165.36,04-21-2020
187,IN- SOUTH BEND,131,5189,4699,5486,125.76,136.24,04-21-2020
188,IN- TERRE HAUTE,80,0,0,0,76.8,83.2,04-21-2020
191,IA- DAVENPORT,80,0,0,189,76.8,83.2,04-21-2020
192,IA- DES MOINES,86,1428,1327,1778,82.56,89.44,04-21-2020
193,IA- DUBUQUE,92,328,259,421,88.32,95.68,04-21-2020
194,IA- IOWA CITY,95,2074,1942,2421,91.2,98.8,04-21-2020
195,IA- MASON CITY,80,0,0,0,76.8,83.2,04-21-2020
196,IA- SIOUX CITY,80,0,0,93,76.8,83.2,04-21-2020
197,IA- WATERLOO,80,0,0,102,76.8,83.2,04-21-2020
200,KS- TOPEKA,80,37,30,230,76.8,83.2,04-21-2020
201,KS- WICHITA,83,1337,1187,1426,79.68,86.32,04-21-2020
203,KY- COVINGTON,97,1102,910,1390,93.12,100.88,04-21-2020
204,KY- LEXINGTON,87,2744,2565,3966,83.52,90.48,04-21-2020
205,KY- LOUISVILLE,102,6961,6276,7923,97.92,106.08,04-21-2020
207,KY- OWENSBORO,80,0,0,166,76.8,83.2,04-21-2020
208,KY- PADUCAH,80,0,0,0,76.8,83.2,04-21-2020
209,LA- ALEXANDRIA,80,0,0,147,76.8,83.2,04-21-2020
210,LA- BATON ROUGE,152,12397,11557,13642,145.92,158.08,04-21-2020
212,LA- HOUMA,179,4744,4345,5200,171.84,186.16,04-21-2020
213,LA- LAFAYETTE,88,1139,1114,1746,84.48,91.52,04-21-2020
214,LA- LAKE CHARLES,96,1019,872,1029,92.16,99.84,04-21-2020
216,LA- METAIRIE,388,21396,20051,23217,372.48,403.52,04-21-2020
217,LA- MONROE,80,0,0,142,76.8,83.2,04-21-2020
218,LA- NEW ORLEANS,313,37928,35828,41301,300.48,325.52,04-21-2020
219,LA- SHREVEPORT,96,3094,2868,3321,92.16,99.84,04-21-2020
221,ME- BANGOR,82,122,96,159,78.72,85.28,04-21-2020
222,ME- PORTLAND,102,4135,3865,4583,97.92,106.08,04-21-2020
223,MD- BALTIMORE,125,21247,19821,23316,120.0,130.0,04-21-2020
