region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,104.9,1518,1495,1566,103.67,106.79,1518 [1495 - 1566],104.9% [103.67% - 106.79%],2103,1999,2262,12-08-2020,projected
2,AL- DOTHAN,93.25,126,123,131,92.2,94.53,126 [123 - 131],93.25% [92.2% - 94.53%],176,162,193,12-08-2020,projected
5,AL- HUNTSVILLE,116.65,507,498,525,114.57,119.68,507 [498 - 525],116.65% [114.57% - 119.68%],689,650,746,12-08-2020,projected
6,AL- MOBILE,93.9,287,282,297,93.2,95.09,287 [282 - 297],93.9% [93.2% - 95.09%],397,377,431,12-08-2020,projected
7,AL- MONTGOMERY,97.27,197,193,201,95.91,98.63,197 [193 - 201],97.27% [95.91% - 98.63%],267,246,288,12-08-2020,projected
9,AL- TUSCALOOSA,106.65,196,194,202,105.35,108.46,196 [194 - 202],106.65% [105.35% - 108.46%],266,253,284,12-08-2020,projected
11,AZ- MESA,135.1,781,770,803,132.88,138.74,781 [770 - 803],135.1% [132.88% - 138.74%],1091,1047,1163,12-08-2020,projected
12,AZ- PHOENIX,117.04,2017,1987,2077,115.39,119.58,2017 [1987 - 2077],117.04% [115.39% - 119.58%],2806,2681,2998,12-08-2020,projected
14,AZ- SUN CITY,104.07,141,139,145,103.09,105.68,141 [139 - 145],104.07% [103.09% - 105.68%],195,187,208,12-08-2020,projected
15,AZ- TUCSON,112.09,584,573,601,110.59,114.23,584 [573 - 601],112.09% [110.59% - 114.23%],810,772,864,12-08-2020,projected
16,AR- FORT SMITH,91.09,101,99,103,90.46,91.94,101 [99 - 103],91.09% [90.46% - 91.94%],142,134,153,12-08-2020,projected
18,AR- JONESBORO,98.92,121,119,124,97.81,100.02,121 [119 - 124],98.92% [97.81% - 100.02%],171,161,181,12-08-2020,projected
19,AR- LITTLE ROCK,92.14,500,491,517,91.42,93.05,500 [491 - 517],92.14% [91.42% - 93.05%],701,659,753,12-08-2020,projected
21,AR- SPRINGDALE,113.77,260,254,269,111.88,116.8,260 [254 - 269],113.77% [111.88% - 116.8%],357,337,389,12-08-2020,projected
22,AR- TEXARKANA,87.24,50,48,51,86.43,87.86,50 [48 - 51],87.24% [86.43% - 87.86%],71,63,77,12-08-2020,projected
23,CA- ORANGE CO.,95.04,858,840,888,94.14,96.3,858 [840 - 888],95.04% [94.14% - 96.3%],1151,1082,1247,12-08-2020,projected
25,CA- BAKERSFIELD,93.03,343,338,354,92.42,93.91,343 [338 - 354],93.03% [92.42% - 93.91%],471,449,503,12-08-2020,projected
31,CA- CHICO,90.47,42,42,44,90.47,90.47,42 [42 - 44],90.47% [90.47% - 90.47%],67,67,67,12-08-2020,projected
33,CA- CONTRA COSTA CO.,94.43,212,208,219,93.68,95.48,212 [208 - 219],94.43% [93.68% - 95.48%],289,274,310,12-08-2020,projected
