HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,85.63,473,455,495,84.49,87.03,473 [455 - 495],85.63% [84.49% - 87.03%],475,379,594,10-20-2020
2,AL- DOTHAN,82.88,34,33,37,82.18,83.92,34 [33 - 37],82.88% [82.18% - 83.92%],38,29,52,10-20-2020
5,AL- HUNTSVILLE,86.7,124,121,130,85.74,88.51,124 [121 - 130],86.7% [85.74% - 88.51%],125,108,160,10-20-2020
6,AL- MOBILE,82.6,73,71,78,82.0,83.33,73 [71 - 78],82.6% [82.0% - 83.33%],74,57,95,10-20-2020
7,AL- MONTGOMERY,85.47,79,76,88,84.46,88.28,79 [76 - 88],85.47% [84.46% - 88.28%],84,69,128,10-20-2020
9,AL- TUSCALOOSA,86.36,59,56,61,83.91,86.91,59 [56 - 61],86.36% [83.91% - 86.91%],63,39,69,10-20-2020
11,AZ- MESA,87.97,155,150,162,86.31,89.65,155 [150 - 162],87.97% [86.31% - 89.65%],157,125,191,10-20-2020
12,AZ- PHOENIX,85.76,434,417,457,84.48,87.19,434 [417 - 457],85.76% [84.48% - 87.19%],436,339,545,10-20-2020
14,AZ- SUN CITY,83.44,24,24,25,82.59,84.07,24 [24 - 25],83.44% [82.59% - 84.07%],27,21,33,10-20-2020
15,AZ- TUCSON,82.75,65,62,69,82.22,83.41,65 [62 - 69],82.75% [82.22% - 83.41%],69,56,86,10-20-2020
16,AR- FORT SMITH,84.53,56,55,58,84.29,85.31,56 [55 - 58],84.53% [84.29% - 85.31%],57,55,68,10-20-2020
18,AR- JONESBORO,89.21,78,76,82,87.3,91.17,78 [76 - 82],89.21% [87.3% - 91.17%],83,66,101,10-20-2020
19,AR- LITTLE ROCK,83.48,196,191,204,82.88,84.23,196 [191 - 204],83.48% [82.88% - 84.23%],200,166,244,10-20-2020
21,AR- SPRINGDALE,86.6,64,64,67,85.96,88.14,64 [64 - 67],86.6% [85.96% - 88.14%],69,63,86,10-20-2020
22,AR- TEXARKANA,85.32,49,47,52,84.29,86.63,49 [47 - 52],85.32% [84.29% - 86.63%],52,42,65,10-20-2020
23,CA- ORANGE CO.,81.46,110,107,114,81.16,81.79,110 [107 - 114],81.46% [81.16% - 81.79%],111,89,137,10-20-2020
25,CA- BAKERSFIELD,81.38,49,48,50,81.19,81.63,49 [48 - 50],81.38% [81.19% - 81.63%],49,43,59,10-20-2020
31,CA- CHICO,81.6,7,7,7,81.09,81.56,7 [7 - 7],81.6% [81.09% - 81.56%],10,7,10,10-20-2020
33,CA- CONTRA COSTA CO.,81.71,28,28,29,81.35,82.05,28 [28 - 29],81.71% [81.35% - 82.05%],34,27,41,10-20-2020
43,CA- FRESNO,82.41,49,48,51,82.01,82.89,49 [48 - 51],82.41% [82.01% - 82.89%],55,46,66,10-20-2020
56,CA- LOS ANGELES,82.3,566,549,585,81.92,82.73,566 [549 - 585],82.3% [81.92% - 82.73%],570,476,678,10-20-2020
58,CA- MODESTO,87.23,123,116,137,84.6,91.81,123 [116 - 137],87.23% [84.6% - 91.81%],124,79,203,10-20-2020
62,CA- NAPA,81.7,7,7,8,81.37,82.58,7 [7 - 8],81.7% [81.37% - 82.58%],9,8,15,10-20-2020
65,CA- ALAMEDA CO.,80.87,23,23,24,80.62,80.98,23 [23 - 24],80.87% [80.62% - 80.98%],29,21,33,10-20-2020
69,CA- PALM SPR/RANCHO MIR.,81.66,14,14,15,81.33,81.9,14 [14 - 15],81.66% [81.33% - 81.9%],17,14,20,10-20-2020
73,CA- REDDING,82.76,24,24,26,82.03,83.42,24 [24 - 26],82.76% [82.03% - 83.42%],29,22,37,10-20-2020
77,CA- SACRAMENTO,81.43,67,64,72,81.05,81.86,67 [64 - 72],81.43% [81.05% - 81.86%],68,50,89,10-20-2020
78,CA- SALINAS,83.55,24,24,26,82.9,84.29,24 [24 - 26],83.55% [82.9% - 84.29%],28,23,34,10-20-2020
79,CA- SAN BERNARDINO,83.53,201,197,208,82.99,84.08,201 [197 - 208],83.53% [82.99% - 84.08%],203,173,236,10-20-2020
80,CA- SAN DIEGO,82.93,203,197,210,82.39,83.5,203 [197 - 210],82.93% [82.39% - 83.5%],205,168,246,10-20-2020
