region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,83.15,554,535,571,82.78,83.54,554 [535 - 571],83.15% [82.78% - 83.54%],266,235,299,02-02-2021,projected
2,AL- DOTHAN,84.52,129,125,134,84.14,85.12,129 [125 - 134],84.52% [84.14% - 85.12%],60,55,68,02-02-2021,projected
5,AL- HUNTSVILLE,84.31,170,164,176,83.67,84.73,170 [164 - 176],84.31% [83.67% - 84.73%],81,69,89,02-02-2021,projected
6,AL- MOBILE,84.03,243,234,252,83.43,84.59,243 [234 - 252],84.03% [83.43% - 84.59%],115,98,131,02-02-2021,projected
7,AL- MONTGOMERY,84.85,157,152,162,84.27,85.3,157 [152 - 162],84.85% [84.27% - 85.3%],75,66,82,02-02-2021,projected
9,AL- TUSCALOOSA,84.61,101,97,104,84.01,84.91,101 [97 - 104],84.61% [84.01% - 84.91%],46,40,49,02-02-2021,projected
11,AZ- MESA,91.11,459,444,475,89.55,92.68,459 [444 - 475],91.11% [89.55% - 92.68%],220,189,251,02-02-2021,projected
12,AZ- PHOENIX,86.43,1012,979,1047,85.54,87.35,1012 [979 - 1047],86.43% [85.54% - 87.35%],487,420,557,02-02-2021,projected
14,AZ- SUN CITY,84.57,77,74,80,83.83,85.19,77 [74 - 80],84.57% [83.83% - 85.19%],37,31,42,02-02-2021,projected
15,AZ- TUCSON,85.47,291,281,301,84.68,86.34,291 [281 - 301],85.47% [84.68% - 86.34%],138,118,160,02-02-2021,projected
16,AR- FORT SMITH,83.83,104,99,108,82.97,84.29,104 [99 - 108],83.83% [82.97% - 84.29%],49,38,55,02-02-2021,projected
18,AR- JONESBORO,81.66,34,32,35,81.22,82.1,34 [32 - 35],81.66% [81.22% - 82.1%],15,11,19,02-02-2021,projected
19,AR- LITTLE ROCK,82.77,348,338,362,82.39,83.14,348 [338 - 362],82.77% [82.39% - 83.14%],160,138,181,02-02-2021,projected
21,AR- SPRINGDALE,85.2,120,115,123,84.35,85.96,120 [115 - 123],85.2% [84.35% - 85.96%],55,46,63,02-02-2021,projected
22,AR- TEXARKANA,86.84,153,146,158,85.0,88.37,153 [146 - 158],86.84% [85.0% - 88.37%],67,49,82,02-02-2021,projected
23,CA- ORANGE CO.,82.09,290,281,300,81.8,82.39,290 [281 - 300],82.09% [81.8% - 82.39%],160,138,183,02-02-2021,projected
25,CA- BAKERSFIELD,82.54,188,183,194,82.21,82.9,188 [183 - 194],82.54% [82.21% - 82.9%],92,80,105,02-02-2021,projected
31,CA- CHICO,82.03,23,22,24,81.56,82.03,23 [22 - 24],82.03% [81.56% - 82.03%],13,10,13,02-02-2021,projected
33,CA- CONTRA COSTA CO.,82.5,105,102,109,82.15,82.9,105 [102 - 109],82.5% [82.15% - 82.9%],50,43,58,02-02-2021,projected
43,CA- FRESNO,83.59,170,164,176,83.11,84.03,170 [164 - 176],83.59% [83.11% - 84.03%],82,71,92,02-02-2021,projected
56,CA- LOS ANGELES,82.82,1345,1307,1386,82.45,83.21,1345 [1307 - 1386],82.82% [82.45% - 83.21%],700,608,795,02-02-2021,projected
58,CA- MODESTO,83.84,136,132,141,83.37,84.3,136 [132 - 141],83.84% [83.37% - 84.3%],66,58,74,02-02-2021,projected
62,CA- NAPA,81.89,22,21,23,81.55,82.41,22 [21 - 23],81.89% [81.55% - 82.41%],11,9,14,02-02-2021,projected
65,CA- ALAMEDA CO.,82.07,145,140,150,81.81,82.34,145 [140 - 150],82.07% [81.81% - 82.34%],70,61,79,02-02-2021,projected
69,CA- PALM SPR/RANCHO MIR.,82.85,59,57,61,82.47,83.32,59 [57 - 61],82.85% [82.47% - 83.32%],30,26,35,02-02-2021,projected
73,CA- REDDING,81.2,28,27,29,81.11,81.48,28 [27 - 29],81.2% [81.11% - 81.48%],13,12,16,02-02-2021,projected
77,CA- SACRAMENTO,82.36,233,225,240,82.05,82.68,233 [225 - 240],82.36% [82.05% - 82.68%],113,98,128,02-02-2021,projected
78,CA- SALINAS,84.92,83,80,86,84.41,85.55,83 [80 - 86],84.92% [84.41% - 85.55%],39,35,44,02-02-2021,projected
79,CA- SAN BERNARDINO,84.84,551,534,568,84.12,85.52,551 [534 - 568],84.84% [84.12% - 85.52%],280,238,319,02-02-2021,projected
80,CA- SAN DIEGO,83.24,445,431,460,82.77,83.71,445 [431 - 460],83.24% [82.77% - 83.71%],228,195,261,02-02-2021,projected
81,CA- SAN FRANCISCO,80.87,92,88,96,80.77,81.01,92 [88 - 96],80.87% [80.77% - 81.01%],44,39,51,02-02-2021,projected
82,CA- SAN JOSE,82.54,148,144,153,82.21,82.84,148 [144 - 153],82.54% [82.21% - 82.84%],77,67,86,02-02-2021,projected
83,CA- SAN LUIS OBISPO,83.95,36,35,38,83.51,84.61,36 [35 - 38],83.95% [83.51% - 84.61%],18,16,21,02-02-2021,projected
85,CA- SAN MATEO CO.,81.37,77,74,80,81.19,81.56,77 [74 - 80],81.37% [81.19% - 81.56%],37,32,42,02-02-2021,projected
86,CA- SANTA BARBARA,83.73,75,72,78,83.11,84.24,75 [72 - 78],83.73% [83.11% - 84.24%],36,30,41,02-02-2021,projected
87,CA- SANTA CRUZ,83.06,24,23,25,82.79,83.62,24 [23 - 25],83.06% [82.79% - 83.62%],11,10,13,02-02-2021,projected
89,CA- SANTA ROSA,81.29,51,49,53,81.13,81.4,51 [49 - 53],81.29% [81.13% - 81.4%],24,21,26,02-02-2021,projected
91,CA- STOCKTON,83.2,69,67,71,82.82,83.67,69 [67 - 71],83.2% [82.82% - 83.67%],34,30,39,02-02-2021,projected
96,CA- VENTURA,85.66,179,173,184,84.96,86.36,179 [173 - 184],85.66% [84.96% - 86.36%],89,78,100,02-02-2021,projected
101,CO- BOULDER,82.11,21,20,22,81.89,82.53,21 [20 - 22],82.11% [81.89% - 82.53%],10,9,12,02-02-2021,projected
102,CO- COLORADO SPRINGS,82.22,44,41,46,81.64,82.42,44 [41 - 46],82.22% [81.64% - 82.42%],23,17,25,02-02-2021,projected
103,CO- DENVER,82.41,234,228,244,82.09,82.87,234 [228 - 244],82.41% [82.09% - 82.87%],115,100,137,02-02-2021,projected
104,CO- FORT COLLINS,81.41,18,16,19,81.25,81.56,18 [16 - 19],81.41% [81.25% - 81.56%],9,8,10,02-02-2021,projected
105,CO- GRAND JUNCTION,82.65,48,45,51,82.4,83.28,48 [45 - 51],82.65% [82.4% - 83.28%],21,19,26,02-02-2021,projected
106,CO- GREELEY,81.03,11,10,12,80.77,81.29,11 [10 - 12],81.03% [80.77% - 81.29%],8,6,10,02-02-2021,projected
107,CO- PUEBLO,80.38,7,7,7,80.25,80.5,7 [7 - 7],80.38% [80.25% - 80.5%],3,2,4,02-02-2021,projected
109,CT- BRIDGEPORT,82.83,99,96,102,82.42,83.19,99 [96 - 102],82.83% [82.42% - 83.19%],48,41,54,02-02-2021,projected
110,CT- HARTFORD,83.35,225,218,232,82.92,83.78,225 [218 - 232],83.35% [82.92% - 83.78%],109,95,123,02-02-2021,projected
111,CT- NEW HAVEN,82.83,224,216,231,82.44,83.17,224 [216 - 231],82.83% [82.44% - 83.17%],109,94,122,02-02-2021,projected
112,DE- WILMINGTON,83.87,151,146,158,83.28,84.35,151 [146 - 158],83.87% [83.28% - 84.35%],72,61,81,02-02-2021,projected
113,DC- WASHINGTON,84.3,519,500,536,83.7,84.83,519 [500 - 536],84.3% [83.7% - 84.83%],236,203,265,02-02-2021,projected
115,FL- BRADENTON,85.08,84,81,87,84.51,85.92,84 [81 - 87],85.08% [84.51% - 85.92%],36,32,42,02-02-2021,projected
