region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,117.75,1881,1755,2056,101.03,141.52,1881 [1755 - 2056],117.75% [101.03% - 141.52%],3188,1776,5195,11-17-2020,projected
2,AL- DOTHAN,110.95,247,228,275,95.06,134.29,247 [228 - 275],110.95% [95.06% - 134.29%],411,200,721,11-17-2020,projected
5,AL- HUNTSVILLE,157.13,881,817,979,121.06,212.82,881 [817 - 979],157.13% [121.06% - 212.82%],1450,772,2497,11-17-2020,projected
6,AL- MOBILE,96.66,282,261,341,88.75,117.87,282 [261 - 341],96.66% [88.75% - 117.87%],476,250,1082,11-17-2020,projected
7,AL- MONTGOMERY,109.17,274,253,311,95.39,135.24,274 [253 - 311],109.17% [95.39% - 135.24%],451,238,854,11-17-2020,projected
9,AL- TUSCALOOSA,115.97,212,197,250,98.84,154.45,212 [197 - 250],115.97% [98.84% - 154.45%],359,188,743,11-17-2020,projected
11,AZ- MESA,239.95,1943,1802,2278,165.66,397.42,1943 [1802 - 2278],239.95% [165.66% - 397.42%],3167,1696,6285,11-17-2020,projected
12,AZ- PHOENIX,186.46,4906,4548,5748,135.96,292.99,4906 [4548 - 5748],186.46% [135.96% - 292.99%],8064,4239,16134,11-17-2020,projected
14,AZ- SUN CITY,148.15,339,314,397,116.54,215.43,339 [314 - 397],148.15% [116.54% - 215.43%],552,296,1097,11-17-2020,projected
15,AZ- TUCSON,164.39,1298,1193,1497,121.72,246.56,1298 [1193 - 1497],164.39% [121.72% - 246.56%],2130,1053,4204,11-17-2020,projected
16,AR- FORT SMITH,125.51,345,319,388,103.97,161.03,345 [319 - 388],125.51% [103.97% - 161.03%],583,307,1038,11-17-2020,projected
18,AR- JONESBORO,112.74,169,158,184,98.69,131.66,169 [158 - 184],112.74% [98.69% - 131.66%],296,169,467,11-17-2020,projected
19,AR- LITTLE ROCK,113.3,1147,1065,1260,97.74,135.28,1147 [1065 - 1260],113.3% [97.74% - 135.28%],1922,1024,3191,11-17-2020,projected
21,AR- SPRINGDALE,172.34,589,546,648,128.82,233.36,589 [546 - 648],172.34% [128.82% - 233.36%],976,516,1621,11-17-2020,projected
22,AR- TEXARKANA,89.59,56,52,64,86.02,97.96,56 [52 - 64],89.59% [86.02% - 97.96%],94,59,176,11-17-2020,projected
23,CA- ORANGE CO.,97.32,810,744,928,88.7,112.78,810 [744 - 928],97.32% [88.7% - 112.78%],1325,666,2508,11-17-2020,projected
25,CA- BAKERSFIELD,123.31,982,908,1075,102.82,152.59,982 [908 - 1075],123.31% [102.82% - 152.59%],1566,825,2625,11-17-2020,projected
