region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,97.48,1038,993,1095,93.58,102.34,1038 [993 - 1095],97.48% [93.58% - 102.34%],1476,1147,1887,01-05-2021,projected
2,AL- DOTHAN,100.03,208,198,224,94.91,109.07,208 [198 - 224],100.03% [94.91% - 109.07%],266,198,386,01-05-2021,projected
5,AL- HUNTSVILLE,111.54,462,441,492,103.09,123.88,462 [441 - 492],111.54% [103.09% - 123.88%],593,434,825,01-05-2021,projected
6,AL- MOBILE,96.21,332,316,349,92.39,100.58,332 [316 - 349],96.21% [92.39% - 100.58%],463,354,588,01-05-2021,projected
7,AL- MONTGOMERY,101.35,257,246,270,97.14,107.43,257 [246 - 270],101.35% [97.14% - 107.43%],330,265,424,01-05-2021,projected
9,AL- TUSCALOOSA,107.25,212,203,226,100.24,118.28,212 [203 - 226],107.25% [100.24% - 118.28%],272,202,382,01-05-2021,projected
11,AZ- MESA,150.71,1090,1023,1197,124.8,189.8,1090 [1023 - 1197],150.71% [124.8% - 189.8%],1400,887,2174,01-05-2021,projected
12,AZ- PHOENIX,123.05,2538,2387,2778,107.64,146.24,2538 [2387 - 2778],123.05% [107.64% - 146.24%],3261,2094,5018,01-05-2021,projected
14,AZ- SUN CITY,110.86,195,182,214,99.26,128.4,195 [182 - 214],110.86% [99.26% - 128.4%],250,156,392,01-05-2021,projected
15,AZ- TUCSON,105.63,426,406,452,99.26,113.4,426 [406 - 452],105.63% [99.26% - 113.4%],647,486,843,01-05-2021,projected
16,AR- FORT SMITH,96.0,159,152,171,91.79,103.26,159 [152 - 171],96.0% [91.79% - 103.26%],205,151,298,01-05-2021,projected
18,AR- JONESBORO,88.41,53,51,55,86.75,91.28,53 [51 - 55],88.41% [86.75% - 91.28%],76,61,102,01-05-2021,projected
19,AR- LITTLE ROCK,94.14,636,607,669,90.15,99.07,636 [607 - 669],94.14% [90.15% - 99.07%],816,586,1101,01-05-2021,projected
21,AR- SPRINGDALE,108.0,229,220,244,101.76,117.46,229 [220 - 244],108.0% [101.76% - 117.46%],296,230,396,01-05-2021,projected
22,AR- TEXARKANA,85.71,42,39,44,84.08,87.96,42 [39 - 44],85.71% [84.08% - 87.96%],56,40,78,01-05-2021,projected
23,CA- ORANGE CO.,101.37,1111,1058,1172,95.91,107.71,1111 [1058 - 1172],101.37% [95.91% - 107.71%],1635,1217,2120,01-05-2021,projected
25,CA- BAKERSFIELD,95.21,372,356,390,91.7,99.25,372 [356 - 390],95.21% [91.7% - 99.25%],550,423,696,01-05-2021,projected
31,CA- CHICO,90.78,43,41,46,87.81,93.28,43 [41 - 46],90.78% [87.81% - 93.28%],69,50,85,01-05-2021,projected
33,CA- CONTRA COSTA CO.,90.23,128,122,134,87.79,93.03,128 [122 - 134],90.23% [87.79% - 93.03%],205,156,261,01-05-2021,projected
43,CA- FRESNO,99.54,292,279,307,94.67,105.23,292 [279 - 307],99.54% [94.67% - 105.23%],446,335,576,01-05-2021,projected
56,CA- LOS ANGELES,131.32,9945,9515,10386,117.15,147.46,9945 [9515 - 10.39K],131.32% [117.15% - 147.46%],12728,9214,16733,01-05-2021,projected
58,CA- MODESTO,98.32,206,197,216,93.96,103.21,206 [197 - 216],98.32% [93.96% - 103.21%],315,240,399,01-05-2021,projected
62,CA- NAPA,92.03,49,47,52,88.93,95.29,49 [47 - 52],92.03% [88.93% - 95.29%],70,52,89,01-05-2021,projected
65,CA- ALAMEDA CO.,89.77,222,212,233,87.43,92.46,222 [212 - 233],89.77% [87.43% - 92.46%],330,251,421,01-05-2021,projected
