HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
147,GA- MACON,81,156,153,159,04-08-2020
148,GA- ROME,84,213,210,216,04-08-2020
149,GA- SAVANNAH,84,572,562,582,04-08-2020
154,IL- AURORA,87,270,266,274,04-08-2020
155,IL- BLUE ISLAND,83,648,637,659,04-08-2020
156,IL- CHICAGO,83,2172,2133,2211,04-08-2020
158,IL- ELGIN,88,632,621,643,04-08-2020
161,IL- EVANSTON,85,866,851,881,04-08-2020
163,IL- HINSDALE,85,412,405,419,04-08-2020
164,IL- JOLIET,86,562,552,572,04-08-2020
166,IL- MELROSE PARK,85,1141,1121,1161,04-08-2020
170,IL- PEORIA,80,86,85,87,04-08-2020
171,IL- ROCKFORD,83,342,336,348,04-08-2020
172,IL- SPRINGFIELD,80,52,52,52,04-08-2020
173,IL- URBANA,80,34,34,34,04-08-2020
175,IL- BLOOMINGTON,82,49,49,49,04-08-2020
179,IN- EVANSVILLE,80,14,14,14,04-08-2020
180,IN- FORT WAYNE,80,38,38,38,04-08-2020
181,IN- GARY,82,294,289,299,04-08-2020
183,IN- INDIANAPOLIS,81,832,817,847,04-08-2020
184,IN- LAFAYETTE,80,45,45,45,04-08-2020
185,IN- MUNCIE,80,21,21,21,04-08-2020
186,IN- MUNSTER,82,215,212,218,04-08-2020
187,IN- SOUTH BEND,81,144,142,146,04-08-2020
188,IN- TERRE HAUTE,80,12,12,12,04-08-2020
191,IA- DAVENPORT,80,43,43,43,04-08-2020
192,IA- DES MOINES,80,118,116,120,04-08-2020
193,IA- DUBUQUE,80,22,22,22,04-08-2020
194,IA- IOWA CITY,80,105,104,106,04-08-2020
195,IA- MASON CITY,80,0,0,0,04-08-2020
196,IA- SIOUX CITY,80,17,17,17,04-08-2020
197,IA- WATERLOO,80,7,7,7,04-08-2020
200,KS- TOPEKA,80,99,98,100,04-08-2020
201,KS- WICHITA,80,105,104,106,04-08-2020
203,KY- COVINGTON,81,84,83,85,04-08-2020
204,KY- LEXINGTON,80,198,195,201,04-08-2020
205,KY- LOUISVILLE,81,318,313,323,04-08-2020
207,KY- OWENSBORO,80,14,14,14,04-08-2020
208,KY- PADUCAH,80,0,0,0,04-08-2020
209,LA- ALEXANDRIA,81,78,77,79,04-08-2020
210,LA- BATON ROUGE,87,1288,1265,1311,04-08-2020
212,LA- HOUMA,87,376,370,382,04-08-2020
213,LA- LAFAYETTE,82,300,295,305,04-08-2020
214,LA- LAKE CHARLES,80,50,50,50,04-08-2020
216,LA- METAIRIE,100,1392,1368,1416,04-08-2020
217,LA- MONROE,80,30,30,30,04-08-2020
218,LA- NEW ORLEANS,93,2253,2215,2291,04-08-2020
219,LA- SHREVEPORT,81,298,293,303,04-08-2020
221,ME- BANGOR,80,39,39,39,04-08-2020
222,ME- PORTLAND,82,406,399,413,04-08-2020
223,MD- BALTIMORE,85,2454,2409,2499,04-08-2020
225,MD- SALISBURY,85,325,319,331,04-08-2020
226,MD- TAKOMA PARK,92,1072,1053,1091,04-08-2020
227,MA- BOSTON,86,5021,4931,5111,04-08-2020
230,MA- SPRINGFIELD,85,608,597,619,04-08-2020
231,MA- WORCESTER,87,787,773,801,04-08-2020
232,MI- ANN ARBOR,86,1433,1408,1458,04-08-2020
233,MI- DEARBORN,85,588,578,598,04-08-2020
234,MI- DETROIT,86,1949,1915,1983,04-08-2020
235,MI- FLINT,84,432,425,439,04-08-2020
238,MI- KALAMAZOO,81,130,128,132,04-08-2020
239,MI- LANSING,82,280,275,285,04-08-2020
240,MI- MARQUETTE,80,0,0,0,04-08-2020
242,MI- MUSKEGON,81,46,46,46,04-08-2020
243,MI- PETOSKEY,80,0,0,0,04-08-2020
244,MI- PONTIAC,86,508,499,517,04-08-2020
245,MI- ROYAL OAK,84,854,839,869,04-08-2020
246,MI- SAGINAW,81,146,143,149,04-08-2020
248,MI- ST JOSEPH,81,35,35,35,04-08-2020
249,MI- TRAVERSE CITY,80,4,4,4,04-08-2020
250,MN- DULUTH,80,7,7,7,04-08-2020
251,MN- MINNEAPOLIS,81,743,730,756,04-08-2020
253,MN- ROCHESTER,80,87,86,88,04-08-2020
254,MN- ST CLOUD,80,38,38,38,04-08-2020
256,MN- ST PAUL,82,319,314,324,04-08-2020
257,MS- GULFPORT,86,322,317,327,04-08-2020
258,MS- HATTIESBURG,83,234,230,238,04-08-2020
259,MS- JACKSON,82,623,612,634,04-08-2020
261,MS- OXFORD,81,58,57,59,04-08-2020
262,MS- TUPELO,81,103,101,105,04-08-2020
263,MO- CAPE GIRARDEAU,80,0,0,0,04-08-2020
264,MO- COLUMBIA,80,65,64,66,04-08-2020
267,MO- JOPLIN,80,0,0,0,04-08-2020
268,MO- KANSAS CITY,82,1184,1163,1205,04-08-2020
270,MO- SPRINGFIELD,80,78,77,79,04-08-2020
273,MO- ST LOUIS,80,665,653,677,04-08-2020
274,MT- BILLINGS,81,168,165,171,04-08-2020
275,MT- GREAT FALLS,80,21,21,21,04-08-2020
276,MT- MISSOULA,80,53,52,54,04-08-2020
277,NE- LINCOLN,83,481,473,489,04-08-2020
278,NE- OMAHA,86,2266,2226,2306,04-08-2020
279,NV- LAS VEGAS,86,1837,1804,1870,04-08-2020
280,NV- RENO,82,304,299,309,04-08-2020
281,NH- LEBANON,84,285,280,290,04-08-2020
282,NH- MANCHESTER,82,270,266,274,04-08-2020
283,NJ- CAMDEN,88,4713,4629,4797,04-08-2020
284,NJ- HACKENSACK,97,4590,4511,4669,04-08-2020
285,NJ- MORRISTOWN,103,3038,2985,3091,04-08-2020
288,NJ- NEW BRUNSWICK,95,2870,2820,2920,04-08-2020
289,NJ- NEWARK,94,4772,4689,4855,04-08-2020
291,NJ- PATERSON,95,1226,1205,1247,04-08-2020
293,NM- ALBUQUERQUE,80,209,206,212,04-08-2020
295,NY- ALBANY,96,5388,5293,5483,04-08-2020
296,NY- BINGHAMTON,85,346,340,352,04-08-2020
297,NY- BRONX,110,7723,7591,7855,04-08-2020
299,NY- BUFFALO,84,1091,1072,1110,04-08-2020
300,NY- ELMIRA,83,246,242,250,04-08-2020
301,NY- EAST LONG ISLAND,114,26115,25666,26564,04-08-2020
304,NY- ROCHESTER,86,1231,1209,1253,04-08-2020
307,NY- SYRACUSE,84,751,738,764,04-08-2020
308,NY- WHITE PLAINS,107,5760,5662,5858,04-08-2020
309,NC- ASHEVILLE,80,84,83,85,04-08-2020
311,NC- CHARLOTTE,84,1834,1801,1867,04-08-2020
312,NC- DURHAM,81,575,565,585,04-08-2020
313,NC- GREENSBORO,82,268,264,272,04-08-2020
314,NC- GREENVILLE,80,65,64,66,04-08-2020
315,NC- HICKORY,81,98,97,99,04-08-2020
318,NC- RALEIGH,83,1103,1084,1122,04-08-2020
319,NC- WILMINGTON,81,98,96,100,04-08-2020
320,NC- WINSTON-SALEM,81,438,430,446,04-08-2020
321,ND- BISMARCK,80,33,33,33,04-08-2020
322,ND- FARGO MOORHEAD -MN,80,0,0,0,04-08-2020
323,ND- GRAND FORKS,80,0,0,0,04-08-2020
324,ND- MINOT,80,4,4,4,04-08-2020
325,OH- AKRON,84,651,640,662,04-08-2020
326,OH- CANTON,82,397,390,404,04-08-2020
327,OH- CINCINNATI,82,651,639,663,04-08-2020
328,OH- CLEVELAND,83,2106,2068,2144,04-08-2020
329,OH- COLUMBUS,81,829,814,844,04-08-2020
330,OH- DAYTON,81,269,264,274,04-08-2020
331,OH- ELYRIA,85,266,262,270,04-08-2020
332,OH- KETTERING,82,161,158,164,04-08-2020
334,OH- TOLEDO,82,682,669,695,04-08-2020
335,OH- YOUNGSTOWN,82,367,361,373,04-08-2020
336,OK- LAWTON,81,68,67,69,04-08-2020
339,OK- OKLAHOMA CITY,83,1579,1550,1608,04-08-2020
340,OK- TULSA,81,334,327,341,04-08-2020
341,OR- BEND,82,71,70,72,04-08-2020
342,OR- EUGENE,82,166,163,169,04-08-2020
343,OR- MEDFORD,80,9,9,9,04-08-2020
344,OR- PORTLAND,83,1034,1015,1053,04-08-2020
345,OR- SALEM,84,121,119,123,04-08-2020
346,PA- ALLENTOWN,89,1897,1863,1931,04-08-2020
347,PA- ALTOONA,80,37,37,37,04-08-2020
350,PA- DANVILLE,81,113,111,115,04-08-2020
351,PA- ERIE,80,133,131,135,04-08-2020
352,PA- HARRISBURG,82,415,408,422,04-08-2020
354,PA- JOHNSTOWN,80,25,25,25,04-08-2020
355,PA- LANCASTER,85,387,380,394,04-08-2020
356,PA- PHILADELPHIA,86,5128,5035,5221,04-08-2020
357,PA- PITTSBURGH,81,776,762,790,04-08-2020
358,PA- READING,85,467,459,475,04-08-2020
359,PA- SAYRE,83,93,92,94,04-08-2020
360,PA- SCRANTON,86,355,349,361,04-08-2020
362,PA- WILKES-BARRE,84,180,177,183,04-08-2020
363,PA- YORK,83,209,206,212,04-08-2020
365,SC- CHARLESTON,87,1452,1425,1479,04-08-2020
366,SC- COLUMBIA,92,3094,3039,3149,04-08-2020
367,SC- FLORENCE,84,348,341,355,04-08-2020
368,SC- GREENVILLE,87,1226,1205,1247,04-08-2020
369,SC- SPARTANBURG,85,408,401,415,04-08-2020
371,SD- SIOUX FALLS,80,102,101,103,04-08-2020
373,TN- CHATTANOOGA,80,86,85,87,04-08-2020
374,TN- JACKSON,80,7,7,7,04-08-2020
375,TN- JOHNSON CITY,80,0,0,0,04-08-2020
376,TN- KINGSPORT,80,0,0,0,04-08-2020
377,TN- KNOXVILLE,80,31,31,31,04-08-2020
379,TN- MEMPHIS,81,604,593,615,04-08-2020
380,TN- NASHVILLE,81,1122,1102,1142,04-08-2020
382,TX- ABILENE,80,0,0,0,04-08-2020
383,TX- AMARILLO,80,0,0,0,04-08-2020
385,TX- AUSTIN,88,1954,1919,1989,04-08-2020
386,TX- BEAUMONT,82,225,221,229,04-08-2020
388,TX- BRYAN,84,195,192,198,04-08-2020
390,TX- CORPUS CHRISTI,80,91,90,92,04-08-2020
391,TX- DALLAS,86,5403,5304,5502,04-08-2020
393,TX- EL PASO,81,287,282,292,04-08-2020
394,TX- FORT WORTH,86,2205,2165,2245,04-08-2020
396,TX- HARLINGEN,81,132,130,134,04-08-2020
397,TX- HOUSTON,85,6107,5994,6220,04-08-2020
399,TX- LONGVIEW,81,66,65,67,04-08-2020
400,TX- LUBBOCK,80,119,117,121,04-08-2020
402,TX- MCALLEN,81,136,134,138,04-08-2020
406,TX- ODESSA,81,82,81,83,04-08-2020
411,TX- SAN ANGELO,80,0,0,0,04-08-2020
412,TX- SAN ANTONIO,87,3388,3326,3450,04-08-2020
413,TX- TEMPLE,85,320,315,325,04-08-2020
416,TX- TYLER,82,247,242,252,04-08-2020
417,TX- VICTORIA,80,21,21,21,04-08-2020
418,TX- WACO,87,314,309,319,04-08-2020
420,TX- WICHITA FALLS,81,70,69,71,04-08-2020
421,UT- OGDEN,82,100,99,101,04-08-2020
422,UT- PROVO,82,122,120,124,04-08-2020
423,UT- SALT LAKE CITY,81,346,340,352,04-08-2020
424,VT- BURLINGTON,87,736,723,749,04-08-2020
426,VA- ARLINGTON,86,1273,1250,1296,04-08-2020
427,VA- CHARLOTTESVILLE,80,50,49,51,04-08-2020
428,VA- LYNCHBURG,80,0,0,0,04-08-2020
429,VA- NEWPORT NEWS,82,165,162,168,04-08-2020
430,VA- NORFOLK,81,234,230,238,04-08-2020
431,VA- RICHMOND,81,452,444,460,04-08-2020
432,VA- ROANOKE,80,0,0,0,04-08-2020
435,VA- WINCHESTER,82,126,124,128,04-08-2020
437,WA- EVERETT,118,2208,2170,2246,04-08-2020
438,WA- OLYMPIA,99,868,853,883,04-08-2020
439,WA- SEATTLE,103,8932,8777,9087,04-08-2020
440,WA- SPOKANE,84,1209,1188,1230,04-08-2020
441,WA- TACOMA,110,2530,2486,2574,04-08-2020
442,WA- YAKIMA,87,311,306,316,04-08-2020
443,WV- CHARLESTON,80,13,13,13,04-08-2020
444,WV- HUNTINGTON,80,0,0,0,04-08-2020
445,WV- MORGANTOWN,80,16,16,16,04-08-2020
446,WI- APPLETON,81,69,68,70,04-08-2020
447,WI- GREEN BAY,80,57,56,58,04-08-2020
448,WI- LA CROSSE,80,36,36,36,04-08-2020
449,WI- MADISON,82,549,540,558,04-08-2020
450,WI- MARSHFIELD,80,15,15,15,04-08-2020
451,WI- MILWAUKEE,83,1888,1854,1922,04-08-2020
452,WI- NEENAH,81,62,61,63,04-08-2020
456,WI- WAUSAU,80,7,7,7,04-08-2020
457,WY- CASPER,81,56,56,56,04-08-2020
303,NY- NEW YORK,104,26931,26466,27396,04-08-2020
