region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,82.2,254,237,280,81.44,83.35,254 [237 - 280],82.2% [81.44% - 83.35%],186,122,283,03-03-2021
2,AL- DOTHAN,80.6,13,12,16,80.38,81.66,13 [12 - 16],80.6% [80.38% - 81.66%],8,5,22,03-03-2021
5,AL- HUNTSVILLE,82.34,50,46,57,81.22,83.51,50 [46 - 57],82.34% [81.22% - 83.51%],44,23,66,03-03-2021
6,AL- MOBILE,82.1,84,80,92,81.61,83.33,84 [80 - 92],82.1% [81.61% - 83.33%],60,46,95,03-03-2021
7,AL- MONTGOMERY,81.62,22,21,25,81.03,81.75,22 [21 - 25],81.62% [81.03% - 81.75%],25,16,27,03-03-2021
9,AL- TUSCALOOSA,82.0,24,22,28,81.5,83.71,24 [22 - 28],82.0% [81.5% - 83.71%],20,15,37,03-03-2021
11,AZ- MESA,82.73,63,60,68,82.02,83.84,63 [60 - 68],82.73% [82.02% - 83.84%],54,40,76,03-03-2021
12,AZ- PHOENIX,81.73,156,148,169,81.27,82.51,156 [148 - 169],81.73% [81.27% - 82.51%],131,96,190,03-03-2021
14,AZ- SUN CITY,80.99,7,7,8,80.74,81.36,7 [7 - 8],80.99% [80.74% - 81.36%],8,6,11,03-03-2021
15,AZ- TUCSON,81.62,52,49,55,81.19,82.26,52 [49 - 55],81.62% [81.19% - 82.26%],41,30,57,03-03-2021
16,AR- FORT SMITH,80.7,14,12,15,80.7,81.01,14 [12 - 15],80.7% [80.7% - 81.01%],9,9,13,03-03-2021
18,AR- JONESBORO,80.77,7,6,9,80.0,81.33,7 [6 - 9],80.77% [80.0% - 81.33%],7,0,12,03-03-2021
19,AR- LITTLE ROCK,81.66,132,122,164,80.88,84.14,132 [122 - 164],81.66% [80.88% - 84.14%],96,51,239,03-03-2021
21,AR- SPRINGDALE,83.22,45,42,52,81.8,85.11,45 [42 - 52],83.22% [81.8% - 85.11%],34,19,54,03-03-2021
22,AR- TEXARKANA,81.53,21,20,27,81.12,84.08,21 [20 - 27],81.53% [81.12% - 84.08%],15,11,40,03-03-2021
23,CA- ORANGE CO.,80.56,46,44,50,80.41,80.77,46 [44 - 50],80.56% [80.41% - 80.77%],43,31,59,03-03-2021
25,CA- BAKERSFIELD,80.8,32,30,34,80.53,81.02,32 [30 - 34],80.8% [80.53% - 81.02%],29,19,37,03-03-2021
31,CA- CHICO,80.62,7,6,7,80.31,80.62,7 [6 - 7],80.62% [80.31% - 80.62%],4,2,4,03-03-2021
33,CA- CONTRA COSTA CO.,81.35,35,33,37,81.0,81.9,35 [33 - 37],81.35% [81.0% - 81.9%],27,20,38,03-03-2021
43,CA- FRESNO,81.49,40,38,43,81.14,81.97,40 [38 - 43],81.49% [81.14% - 81.97%],34,26,45,03-03-2021
56,CA- LOS ANGELES,80.83,227,216,240,80.62,81.1,227 [216 - 240],80.83% [80.62% - 81.1%],207,155,272,03-03-2021
58,CA- MODESTO,82.15,45,42,48,81.51,82.85,45 [42 - 48],82.15% [81.51% - 82.85%],37,26,49,03-03-2021
62,CA- NAPA,81.2,7,7,7,81.2,81.2,7 [7 - 7],81.2% [81.2% - 81.2%],7,7,7,03-03-2021
65,CA- ALAMEDA CO.,80.41,14,13,15,80.3,80.53,14 [13 - 15],80.41% [80.3% - 80.53%],14,10,18,03-03-2021
69,CA- PALM SPR/RANCHO MIR.,80.28,0,0,1,80.19,80.28,0 [0 - 1],80.28% [80.19% - 80.28%],3,2,3,03-03-2021
73,CA- REDDING,81.2,21,19,22,81.02,81.66,21 [19 - 22],81.2% [81.02% - 81.66%],13,11,18,03-03-2021
77,CA- SACRAMENTO,81.19,65,61,70,80.84,81.67,65 [61 - 70],81.19% [80.84% - 81.67%],57,40,80,03-03-2021
78,CA- SALINAS,80.88,7,7,7,80.5,80.88,7 [7 - 7],80.88% [80.5% - 80.88%],7,4,7,03-03-2021
79,CA- SAN BERNARDINO,80.73,42,40,45,80.54,80.95,42 [40 - 45],80.73% [80.54% - 80.95%],42,31,55,03-03-2021
80,CA- SAN DIEGO,81.18,94,89,100,80.87,81.56,94 [89 - 100],81.18% [80.87% - 81.56%],83,61,110,03-03-2021
81,CA- SAN FRANCISCO,80.43,28,26,30,80.34,80.63,28 [26 - 30],80.43% [80.34% - 80.63%],22,17,32,03-03-2021
82,CA- SAN JOSE,81.45,54,51,58,81.09,82.08,54 [51 - 58],81.45% [81.09% - 82.08%],44,33,63,03-03-2021
83,CA- SAN LUIS OBISPO,81.54,7,7,7,80.66,81.54,7 [7 - 7],81.54% [80.66% - 81.54%],7,3,7,03-03-2021
