region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,88.61,831,775,954,85.02,96.57,831 [775 - 954],88.61% [85.02% - 96.57%],727,424,1399,01-26-2021
2,AL- DOTHAN,90.24,156,144,177,85.27,99.28,156 [144 - 177],90.24% [85.27% - 99.28%],136,70,256,01-26-2021
5,AL- HUNTSVILLE,85.32,104,97,115,83.24,88.24,104 [97 - 115],85.32% [83.24% - 88.24%],100,61,155,01-26-2021
6,AL- MOBILE,94.39,478,446,541,87.98,106.99,478 [446 - 541],94.39% [87.98% - 106.99%],411,228,771,01-26-2021
7,AL- MONTGOMERY,114.73,622,581,698,99.4,143.13,622 [581 - 698],114.73% [99.4% - 143.13%],537,300,976,01-26-2021
9,AL- TUSCALOOSA,90.82,126,117,150,85.91,103.65,126 [117 - 150],90.82% [85.91% - 103.65%],108,59,236,01-26-2021
11,AZ- MESA,97.68,387,356,458,89.14,116.36,387 [356 - 458],97.68% [89.14% - 116.36%],350,181,720,01-26-2021
12,AZ- PHOENIX,89.16,734,677,853,84.77,97.54,734 [677 - 853],89.16% [84.77% - 97.54%],694,361,1329,01-26-2021
14,AZ- SUN CITY,83.58,28,25,32,81.73,86.3,28 [25 - 32],83.58% [81.73% - 86.3%],29,14,51,01-26-2021
15,AZ- TUCSON,109.32,861,788,1046,92.56,151.04,861 [788 - 1046],109.32% [92.56% - 151.04%],740,317,1793,01-26-2021
16,AR- FORT SMITH,88.12,119,110,131,84.14,92.18,119 [110 - 131],88.12% [84.14% - 92.18%],104,53,156,01-26-2021
18,AR- JONESBORO,83.65,35,32,40,81.77,86.97,35 [32 - 40],83.65% [81.77% - 86.97%],33,16,63,01-26-2021
19,AR- LITTLE ROCK,86.13,412,383,459,83.27,90.65,412 [383 - 459],86.13% [83.27% - 90.65%],354,189,615,01-26-2021
21,AR- SPRINGDALE,100.06,245,230,279,91.92,117.18,245 [230 - 279],100.06% [91.92% - 117.18%],212,126,393,01-26-2021
22,AR- TEXARKANA,89.9,112,104,125,85.2,96.53,112 [104 - 125],89.9% [85.2% - 96.53%],97,51,162,01-26-2021
23,CA- ORANGE CO.,87.74,634,596,694,84.74,91.97,634 [596 - 694],87.74% [84.74% - 91.97%],592,363,916,01-26-2021
25,CA- BAKERSFIELD,86.5,256,241,277,84.01,89.93,256 [241 - 277],86.5% [84.01% - 89.93%],235,145,359,01-26-2021
31,CA- CHICO,84.06,28,27,31,82.34,86.56,28 [27 - 31],84.06% [82.34% - 86.56%],26,15,42,01-26-2021
33,CA- CONTRA COSTA CO.,84.29,91,84,100,82.4,86.84,91 [84 - 100],84.29% [82.4% - 86.84%],86,48,137,01-26-2021
43,CA- FRESNO,87.67,183,171,198,84.47,91.34,183 [171 - 198],87.67% [84.47% - 91.34%],175,102,259,01-26-2021
56,CA- LOS ANGELES,91.58,3083,2876,3298,86.54,96.86,3083 [2876 - 3298],91.58% [86.54% - 96.86%],2872,1621,4181,01-26-2021
58,CA- MODESTO,84.54,80,74,88,82.5,87.1,80 [74 - 88],84.54% [82.5% - 87.1%],78,43,122,01-26-2021
62,CA- NAPA,86.19,37,34,45,83.09,91.34,37 [34 - 45],86.19% [83.09% - 91.34%],36,18,66,01-26-2021
65,CA- ALAMEDA CO.,81.81,60,54,68,80.77,83.23,60 [54 - 68],81.81% [80.77% - 83.23%],61,26,109,01-26-2021
69,CA- PALM SPR/RANCHO MIR.,90.92,118,111,125,87.12,95.0,118 [111 - 125],90.92% [87.12% - 95.0%],115,75,158,01-26-2021
73,CA- REDDING,82.22,28,26,32,81.29,84.16,28 [26 - 32],82.22% [81.29% - 84.16%],24,14,45,01-26-2021
77,CA- SACRAMENTO,83.8,196,182,218,82.09,86.35,196 [182 - 218],83.8% [82.09% - 86.35%],182,100,304,01-26-2021
78,CA- SALINAS,83.53,28,26,31,81.89,85.3,28 [26 - 31],83.53% [81.89% - 85.3%],28,15,42,01-26-2021
79,CA- SAN BERNARDINO,91.16,646,607,687,86.97,95.62,646 [607 - 687],91.16% [86.97% - 95.62%],645,403,903,01-26-2021
80,CA- SAN DIEGO,89.53,709,666,763,85.82,94.08,709 [666 - 763],89.53% [85.82% - 94.08%],670,409,990,01-26-2021
81,CA- SAN FRANCISCO,81.71,95,88,104,80.97,82.7,95 [88 - 104],81.71% [80.97% - 82.7%],87,49,137,01-26-2021
