region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,120.47,1755,1698,1824,114.97,127.13,1755 [1698 - 1824],120.47% [114.97% - 127.13%],3418,2953,3980,01-13-2021
2,AL- DOTHAN,128.72,347,334,365,121.79,137.68,347 [334 - 365],128.72% [121.79% - 137.68%],647,555,766,01-13-2021
5,AL- HUNTSVILLE,127.61,452,437,468,121.06,134.57,452 [437 - 468],127.61% [121.06% - 134.57%],895,772,1026,01-13-2021
6,AL- MOBILE,115.53,523,507,546,110.63,120.78,523 [507 - 546],115.53% [110.63% - 120.78%],1015,875,1165,01-13-2021
7,AL- MONTGOMERY,162.6,727,698,768,147.92,180.19,727 [698 - 768],162.6% [147.92% - 180.19%],1277,1050,1549,01-13-2021
9,AL- TUSCALOOSA,120.88,212,204,218,115.57,126.59,212 [204 - 218],120.88% [115.57% - 126.59%],408,355,465,01-13-2021
11,AZ- MESA,291.82,2388,2272,2584,248.03,356.21,2388 [2272 - 2584],291.82% [248.03% - 356.21%],4194,3327,5469,01-13-2021
12,AZ- PHOENIX,202.46,5197,4947,5606,177.73,238.11,5197 [4947 - 5606],202.46% [177.73% - 238.11%],9276,7403,11977,01-13-2021
14,AZ- SUN CITY,169.51,412,392,447,150.86,197.16,412 [392 - 447],169.51% [150.86% - 197.16%],725,574,949,01-13-2021
15,AZ- TUCSON,163.44,1126,1075,1195,147.83,182.89,1126 [1075 - 1195],163.44% [147.83% - 182.89%],2106,1712,2597,01-13-2021
16,AR- FORT SMITH,137.77,417,402,440,130.43,150.49,417 [402 - 440],137.77% [130.43% - 150.49%],740,646,903,01-13-2021
18,AR- JONESBORO,107.88,130,126,135,104.56,112.96,130 [126 - 135],107.88% [104.56% - 112.96%],252,222,298,01-13-2021
19,AR- LITTLE ROCK,111.62,959,928,997,107.56,116.69,959 [928 - 997],111.62% [107.56% - 116.69%],1825,1591,2118,01-13-2021
21,AR- SPRINGDALE,151.71,394,380,408,141.87,162.5,394 [380 - 408],151.71% [141.87% - 162.5%],758,654,872,01-13-2021
22,AR- TEXARKANA,99.29,101,97,105,97.86,102.55,101 [97 - 105],99.29% [97.86% - 102.55%],189,175,221,01-13-2021
