region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,81.54,436,396,567,80.6,84.26,436 [396 - 567],81.54% [80.6% - 84.26%],130,51,360,10-20-2020
2,AL- DOTHAN,80.38,14,12,19,80.0,80.98,14 [12 - 19],80.38% [80.0% - 80.98%],5,0,13,10-20-2020
5,AL- HUNTSVILLE,82.23,147,134,179,80.96,85.21,147 [134 - 179],82.23% [80.96% - 85.21%],42,18,98,10-20-2020
6,AL- MOBILE,80.63,63,57,76,80.28,81.51,63 [57 - 76],80.63% [80.28% - 81.51%],18,8,43,10-20-2020
7,AL- MONTGOMERY,81.94,105,94,143,80.78,86.6,105 [94 - 143],81.94% [80.78% - 86.6%],30,12,102,10-20-2020
9,AL- TUSCALOOSA,81.3,45,39,56,80.3,83.31,45 [39 - 56],81.3% [80.3% - 83.31%],13,3,33,10-20-2020
11,AZ- MESA,85.35,358,329,445,82.37,93.99,358 [329 - 445],85.35% [82.37% - 93.99%],106,47,277,10-20-2020
12,AZ- PHOENIX,83.3,857,782,1089,81.36,89.37,857 [782 - 1089],83.3% [81.36% - 89.37%],250,103,710,10-20-2020
14,AZ- SUN CITY,82.35,65,59,81,81.11,85.93,65 [59 - 81],82.35% [81.11% - 85.93%],19,9,48,10-20-2020
15,AZ- TUCSON,81.39,120,109,164,80.52,84.56,120 [109 - 164],81.39% [80.52% - 84.56%],35,13,115,10-20-2020
16,AR- FORT SMITH,81.25,53,48,66,80.78,82.81,53 [48 - 66],81.25% [80.78% - 82.81%],16,10,36,10-20-2020
18,AR- JONESBORO,82.43,73,65,93,80.77,86.42,73 [65 - 93],82.43% [80.77% - 86.42%],22,7,58,10-20-2020
19,AR- LITTLE ROCK,80.99,195,178,237,80.42,82.13,195 [178 - 237],80.99% [80.42% - 82.13%],57,24,123,10-20-2020
21,AR- SPRINGDALE,81.51,50,46,61,80.66,83.31,50 [46 - 61],81.51% [80.66% - 83.31%],16,7,35,10-20-2020
22,AR- TEXARKANA,81.84,63,57,82,80.71,85.31,63 [57 - 82],81.84% [80.71% - 85.31%],18,7,52,10-20-2020
23,CA- ORANGE CO.,80.3,80,73,92,80.14,80.58,80 [73 - 92],80.3% [80.14% - 80.58%],23,11,44,10-20-2020
25,CA- BAKERSFIELD,80.25,28,26,32,80.11,80.44,28 [26 - 32],80.25% [80.11% - 80.44%],9,4,16,10-20-2020
31,CA- CHICO,80.16,7,6,7,80.0,80.47,7 [6 - 7],80.16% [80.0% - 80.47%],1,0,3,10-20-2020
33,CA- CONTRA COSTA CO.,80.3,21,20,24,80.15,80.6,21 [20 - 24],80.3% [80.15% - 80.6%],6,3,12,10-20-2020
43,CA- FRESNO,80.35,27,25,33,80.22,80.79,27 [25 - 33],80.35% [80.22% - 80.79%],8,5,18,10-20-2020
56,CA- LOS ANGELES,80.62,534,493,609,80.31,81.14,534 [493 - 609],80.62% [80.31% - 81.14%],155,77,283,10-20-2020
58,CA- MODESTO,81.8,107,96,167,80.64,87.68,107 [96 - 167],81.8% [80.64% - 87.68%],31,11,132,10-20-2020
62,CA- NAPA,80.17,7,6,7,80.0,80.17,7 [6 - 7],80.17% [80.0% - 80.17%],1,0,1,10-20-2020
65,CA- ALAMEDA CO.,80.09,14,13,15,80.06,80.18,14 [13 - 15],80.09% [80.06% - 80.18%],3,2,6,10-20-2020
69,CA- PALM SPR/RANCHO MIR.,80.28,14,13,15,80.19,80.57,14 [13 - 15],80.28% [80.19% - 80.57%],3,2,6,10-20-2020
73,CA- REDDING,81.66,63,57,75,80.55,83.97,63 [57 - 75],81.66% [80.55% - 83.97%],18,6,43,10-20-2020
77,CA- SACRAMENTO,80.31,49,45,63,80.1,80.77,49 [45 - 63],80.31% [80.1% - 80.77%],15,5,37,10-20-2020
78,CA- SALINAS,80.5,14,13,16,80.38,80.88,14 [13 - 16],80.5% [80.38% - 80.88%],4,3,7,10-20-2020
79,CA- SAN BERNARDINO,80.8,159,147,181,80.42,81.45,159 [147 - 181],80.8% [80.42% - 81.45%],46,24,84,10-20-2020
80,CA- SAN DIEGO,80.7,168,155,194,80.36,81.36,168 [155 - 194],80.7% [80.36% - 81.36%],49,25,96,10-20-2020
81,CA- SAN FRANCISCO,80.14,22,19,26,80.06,80.26,22 [19 - 26],80.14% [80.06% - 80.26%],7,3,13,10-20-2020
82,CA- SAN JOSE,80.3,28,25,34,80.1,80.63,28 [25 - 34],80.3% [80.1% - 80.63%],9,3,19,10-20-2020
83,CA- SAN LUIS OBISPO,80.66,7,7,8,80.22,80.88,7 [7 - 8],80.66% [80.22% - 80.88%],3,1,4,10-20-2020
85,CA- SAN MATEO CO.,80.07,7,6,9,80.07,80.22,7 [6 - 9],80.07% [80.07% - 80.22%],2,2,6,10-20-2020
86,CA- SANTA BARBARA,80.21,7,6,8,80.0,80.31,7 [6 - 8],80.21% [80.0% - 80.31%],2,0,3,10-20-2020
87,CA- SANTA CRUZ,80.56,7,6,7,80.0,80.56,7 [6 - 7],80.56% [80.0% - 80.56%],2,0,2,10-20-2020
89,CA- SANTA ROSA,80.59,35,32,40,80.27,81.07,35 [32 - 40],80.59% [80.27% - 81.07%],11,5,20,10-20-2020
91,CA- STOCKTON,80.09,7,7,7,80.09,80.28,7 [7 - 7],80.09% [80.09% - 80.28%],1,1,3,10-20-2020
96,CA- VENTURA,80.32,21,19,23,80.19,80.7,21 [19 - 23],80.32% [80.19% - 80.7%],5,3,11,10-20-2020
101,CO- BOULDER,80.63,2,1,4,80.0,80.84,2 [1 - 4],80.63% [80.0% - 80.84%],3,0,4,10-20-2020
102,CO- COLORADO SPRINGS,100.1,717,656,945,88.31,135.94,717 [656 - 945],100.1% [88.31% - 135.94%],208,86,579,10-20-2020
103,CO- DENVER,87.66,1258,1150,1545,83.22,99.51,1258 [1150 - 1545],87.66% [83.22% - 99.51%],366,154,932,10-20-2020
104,CO- FORT COLLINS,89.7,213,194,266,83.91,105.98,213 [194 - 266],89.7% [83.91% - 105.98%],62,25,166,10-20-2020
105,CO- GRAND JUNCTION,86.94,194,178,248,83.03,98.18,194 [178 - 248],86.94% [83.03% - 98.18%],55,24,144,10-20-2020
106,CO- GREELEY,83.86,103,93,125,81.42,87.98,103 [93 - 125],83.86% [81.42% - 87.98%],30,11,62,10-20-2020
107,CO- PUEBLO,84.64,127,116,160,82.01,92.66,127 [116 - 160],84.64% [82.01% - 92.66%],37,16,101,10-20-2020
109,CT- BRIDGEPORT,84.84,276,253,328,82.24,90.97,276 [253 - 328],84.84% [82.24% - 90.97%],82,38,186,10-20-2020
110,CT- HARTFORD,87.0,774,707,928,82.98,96.34,774 [707 - 928],87.0% [82.98% - 96.34%],228,97,532,10-20-2020
111,CT- NEW HAVEN,91.14,1431,1289,1852,83.84,112.48,1431 [1289 - 1852],91.14% [83.84% - 112.48%],429,148,1251,10-20-2020
