region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,125.8,2000,1891,2139,111.21,143.39,2000 [1891 - 2139],125.8% [111.21% - 143.39%],3868,2636,5353,12-21-2020,projected
2,AL- DOTHAN,114.86,242,230,263,104.02,130.15,242 [230 - 263],114.86% [104.02% - 130.15%],463,319,666,12-21-2020,projected
5,AL- HUNTSVILLE,178.72,1022,964,1103,146.97,222.18,1022 [964 - 1103],178.72% [146.97% - 222.18%],1856,1259,2673,12-21-2020,projected
6,AL- MOBILE,106.81,397,375,426,97.75,117.66,397 [375 - 426],106.81% [97.75% - 117.66%],766,507,1076,12-21-2020,projected
7,AL- MONTGOMERY,131.29,422,398,450,115.71,150.5,422 [398 - 450],131.29% [115.71% - 150.5%],793,552,1090,12-21-2020,projected
9,AL- TUSCALOOSA,144.23,340,322,365,124.79,169.18,340 [322 - 365],144.23% [124.79% - 169.18%],641,447,890,12-21-2020,projected
11,AZ- MESA,238.18,1688,1591,1873,186.11,321.72,1688 [1591 - 1873],238.18% [186.11% - 321.72%],3132,2101,4786,12-21-2020,projected
12,AZ- PHOENIX,192.42,4587,4307,5126,153.04,257.32,4587 [4307 - 5126],192.42% [153.04% - 257.32%],8516,5533,13432,12-21-2020,projected
14,AZ- SUN CITY,151.85,314,296,350,128.15,190.74,314 [296 - 350],151.85% [128.15% - 190.74%],582,390,897,12-21-2020,projected
15,AZ- TUCSON,153.85,955,900,1047,128.77,190.1,955 [900 - 1047],153.85% [128.77% - 190.1%],1864,1231,2779,12-21-2020,projected
16,AR- FORT SMITH,105.68,177,167,194,97.64,117.78,177 [167 - 194],105.68% [97.64% - 117.78%],329,226,484,12-21-2020,projected
18,AR- JONESBORO,103.34,109,103,116,96.92,112.3,109 [103 - 116],103.34% [96.92% - 112.3%],211,153,292,12-21-2020,projected
19,AR- LITTLE ROCK,112.07,997,942,1074,101.86,126.02,997 [942 - 1074],112.07% [101.86% - 126.02%],1851,1262,2656,12-21-2020,projected
21,AR- SPRINGDALE,140.74,345,325,378,120.78,170.26,345 [325 - 378],140.74% [120.78% - 170.26%],642,431,954,12-21-2020,projected
22,AR- TEXARKANA,93.88,70,65,77,87.24,100.92,70 [65 - 77],93.88% [87.24% - 100.92%],136,71,205,12-21-2020,projected
23,CA- ORANGE CO.,173.86,3758,3585,3941,148.29,202.38,3758 [3585 - 3941],173.86% [148.29% - 202.38%],7181,5225,9363,12-21-2020,projected
25,CA- BAKERSFIELD,135.75,1054,999,1114,118.83,155.22,1054 [999 - 1114],135.75% [118.83% - 155.22%],2016,1404,2720,12-21-2020,projected
31,CA- CHICO,127.81,168,159,181,112.19,147.34,168 [159 - 181],127.81% [112.19% - 147.34%],306,206,431,12-21-2020,projected
33,CA- CONTRA COSTA CO.,113.2,338,318,362,102.37,126.08,338 [318 - 362],113.2% [102.37% - 126.08%],665,448,923,12-21-2020,projected
43,CA- FRESNO,296.73,2527,2440,2612,246.49,347.54,2527 [2440 - 2612],296.73% [246.49% - 347.54%],4948,3801,6108,12-21-2020,projected
56,CA- LOS ANGELES,232.06,19711,19013,20439,195.51,268.99,19.71K [19.01K - 20.44K],232.06% [195.51% - 268.99%],37715,28649,46875,12-21-2020,projected
58,CA- MODESTO,195.36,1091,1042,1149,161.62,236.31,1091 [1042 - 1149],195.36% [161.62% - 236.31%],1983,1403,2687,12-21-2020,projected
62,CA- NAPA,120.38,128,120,137,106.98,137.04,128 [120 - 137],120.38% [106.98% - 137.04%],235,157,332,12-21-2020,projected
