region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.33,196,188,216,80.24,80.44,196 [188 - 216],80.33% [80.24% - 80.44%],28,20,37,04-28-2021,projected
2,AL- DOTHAN,80.45,39,37,42,80.3,80.45,39 [37 - 42],80.45% [80.3% - 80.45%],6,4,6,04-28-2021,projected
5,AL- HUNTSVILLE,80.8,82,76,89,80.48,81.06,82 [76 - 89],80.8% [80.48% - 81.06%],15,9,20,04-28-2021,projected
6,AL- MOBILE,82.63,495,472,523,81.82,83.61,495 [472 - 523],82.63% [81.82% - 83.61%],75,52,103,04-28-2021,projected
7,AL- MONTGOMERY,80.39,42,39,45,80.19,80.39,42 [39 - 45],80.39% [80.19% - 80.39%],6,3,6,04-28-2021,projected
9,AL- TUSCALOOSA,80.3,21,19,23,80.1,80.3,21 [19 - 23],80.3% [80.1% - 80.3%],3,1,3,04-28-2021,projected
11,AZ- MESA,81.46,189,180,203,81.01,82.17,189 [180 - 203],81.46% [81.01% - 82.17%],29,20,43,04-28-2021,projected
12,AZ- PHOENIX,80.82,413,393,449,80.57,81.24,413 [393 - 449],80.82% [80.57% - 81.24%],62,43,94,04-28-2021,projected
14,AZ- SUN CITY,80.62,33,31,36,80.37,80.86,33 [31 - 36],80.62% [80.37% - 80.86%],5,3,7,04-28-2021,projected
15,AZ- TUCSON,80.55,95,90,102,80.36,80.79,95 [90 - 102],80.55% [80.36% - 80.79%],14,9,20,04-28-2021,projected
16,AR- FORT SMITH,80.78,51,43,72,80.16,82.42,51 [43 - 72],80.78% [80.16% - 82.42%],10,2,31,04-28-2021,projected
18,AR- JONESBORO,80.44,16,14,22,80.22,80.88,16 [14 - 22],80.44% [80.22% - 80.88%],4,2,8,04-28-2021,projected
19,AR- LITTLE ROCK,80.4,155,144,176,80.21,80.64,155 [144 - 176],80.4% [80.21% - 80.64%],23,12,37,04-28-2021,projected
21,AR- SPRINGDALE,81.04,71,65,82,80.47,81.8,71 [65 - 82],81.04% [80.47% - 81.8%],11,5,19,04-28-2021,projected
22,AR- TEXARKANA,80.2,14,14,21,80.2,80.61,14 [14 - 21],80.2% [80.2% - 80.61%],2,2,6,04-28-2021,projected
23,CA- ORANGE CO.,80.1,52,48,55,80.07,80.13,52 [48 - 55],80.1% [80.07% - 80.13%],8,5,10,04-28-2021,projected
25,CA- BAKERSFIELD,80.11,22,20,24,80.06,80.14,22 [20 - 24],80.11% [80.06% - 80.14%],4,2,5,04-28-2021,projected
31,CA- CHICO,80.62,26,25,28,80.47,80.78,26 [25 - 28],80.62% [80.47% - 80.78%],4,3,5,04-28-2021,projected
33,CA- CONTRA COSTA CO.,80.4,56,53,59,80.3,80.55,56 [53 - 59],80.4% [80.3% - 80.55%],8,6,11,04-28-2021,projected
43,CA- FRESNO,80.18,27,24,31,80.09,80.26,27 [24 - 31],80.18% [80.09% - 80.26%],4,2,6,04-28-2021,projected
56,CA- LOS ANGELES,80.07,99,90,112,80.03,80.11,99 [90 - 112],80.07% [80.03% - 80.11%],17,8,28,04-28-2021,projected
58,CA- MODESTO,80.35,41,38,46,80.23,80.52,41 [38 - 46],80.35% [80.23% - 80.52%],6,4,9,04-28-2021,projected
62,CA- NAPA,80.34,13,12,14,80.17,80.34,13 [12 - 14],80.34% [80.17% - 80.34%],2,1,2,04-28-2021,projected
65,CA- ALAMEDA CO.,80.3,70,66,74,80.21,80.41,70 [66 - 74],80.3% [80.21% - 80.41%],10,7,14,04-28-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.09,1,0,2,80.0,80.09,1 [0 - 2],80.09% [80.0% - 80.09%],1,0,1,04-28-2021,projected
73,CA- REDDING,80.92,61,57,66,80.55,81.39,61 [57 - 66],80.92% [80.55% - 81.39%],10,6,15,04-28-2021,projected
77,CA- SACRAMENTO,80.59,188,175,203,80.31,80.86,188 [175 - 203],80.59% [80.31% - 80.86%],28,15,41,04-28-2021,projected
78,CA- SALINAS,80.13,7,6,7,80.13,80.13,7 [6 - 7],80.13% [80.13% - 80.13%],1,1,1,04-28-2021,projected
79,CA- SAN BERNARDINO,80.12,42,38,47,80.05,80.19,42 [38 - 47],80.12% [80.05% - 80.19%],7,3,11,04-28-2021,projected
80,CA- SAN DIEGO,80.23,98,91,106,80.13,80.31,98 [91 - 106],80.23% [80.13% - 80.31%],16,9,22,04-28-2021,projected
81,CA- SAN FRANCISCO,80.16,56,52,59,80.08,80.22,56 [52 - 59],80.16% [80.08% - 80.22%],8,4,11,04-28-2021,projected
82,CA- SAN JOSE,80.33,70,66,75,80.23,80.43,70 [66 - 75],80.33% [80.23% - 80.43%],10,7,13,04-28-2021,projected
83,CA- SAN LUIS OBISPO,80.44,14,13,15,80.22,80.66,14 [13 - 15],80.44% [80.22% - 80.66%],2,1,3,04-28-2021,projected
