region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,83.04,862,810,974,81.82,85.58,862 [810 - 974],83.04% [81.82% - 85.58%],257,154,471,01-26-2021,projected
2,AL- DOTHAN,83.39,154,145,172,82.26,85.5,154 [145 - 172],83.39% [82.26% - 85.5%],45,30,73,01-26-2021,projected
5,AL- HUNTSVILLE,81.86,117,110,127,81.17,82.87,117 [110 - 127],81.86% [81.17% - 82.87%],35,22,54,01-26-2021,projected
6,AL- MOBILE,84.66,454,425,506,82.7,88.26,454 [425 - 506],84.66% [82.7% - 88.26%],133,77,236,01-26-2021,projected
7,AL- MONTGOMERY,90.74,558,523,634,86.27,100.57,558 [523 - 634],90.74% [86.27% - 100.57%],166,97,318,01-26-2021,projected
9,AL- TUSCALOOSA,83.61,123,115,143,82.1,86.71,123 [115 - 143],83.61% [82.1% - 86.71%],36,21,67,01-26-2021,projected
11,AZ- MESA,86.31,416,387,481,83.54,91.52,416 [387 - 481],86.31% [83.54% - 91.52%],125,70,228,01-26-2021,projected
12,AZ- PHOENIX,83.34,832,776,942,81.87,85.82,832 [776 - 942],83.34% [81.87% - 85.82%],253,142,441,01-26-2021,projected
14,AZ- SUN CITY,81.48,37,34,41,80.74,82.35,37 [34 - 41],81.48% [80.74% - 82.35%],12,6,19,01-26-2021,projected
15,AZ- TUCSON,89.67,850,787,1006,84.87,100.96,850 [787 - 1006],89.67% [84.87% - 100.96%],244,123,529,01-26-2021,projected
16,AR- FORT SMITH,82.89,123,114,132,81.48,84.06,123 [114 - 132],82.89% [81.48% - 84.06%],37,19,52,01-26-2021,projected
18,AR- JONESBORO,81.44,39,36,44,81.0,82.43,39 [36 - 44],81.44% [81.0% - 82.43%],13,9,22,01-26-2021,projected
19,AR- LITTLE ROCK,82.08,414,389,457,81.33,83.29,414 [389 - 457],82.08% [81.33% - 83.29%],120,77,190,01-26-2021,projected
21,AR- SPRINGDALE,86.62,245,231,273,84.07,91.92,245 [231 - 273],86.62% [84.07% - 91.92%],70,43,126,01-26-2021,projected
22,AR- TEXARKANA,83.06,103,97,114,81.94,84.8,103 [97 - 114],83.06% [81.94% - 84.8%],30,19,47,01-26-2021,projected
23,CA- ORANGE CO.,82.77,706,667,761,81.78,84.06,706 [667 - 761],82.77% [81.78% - 84.06%],212,136,311,01-26-2021,projected
25,CA- BAKERSFIELD,82.27,278,263,299,81.47,83.37,278 [263 - 299],82.27% [81.47% - 83.37%],82,53,122,01-26-2021,projected
31,CA- CHICO,81.56,32,30,35,80.94,82.19,32 [30 - 35],81.56% [80.94% - 82.19%],10,6,14,01-26-2021,projected
33,CA- CONTRA COSTA CO.,81.55,102,95,111,80.95,82.35,102 [95 - 111],81.55% [80.95% - 82.35%],31,19,47,01-26-2021,projected
43,CA- FRESNO,82.8,208,195,223,81.75,84.03,208 [195 - 223],82.8% [81.75% - 84.03%],64,40,92,01-26-2021,projected
56,CA- LOS ANGELES,84.11,3419,3209,3639,82.42,85.88,3419 [3209 - 3639],84.11% [82.42% - 85.88%],1020,600,1458,01-26-2021,projected
58,CA- MODESTO,81.75,94,87,102,81.05,82.56,94 [87 - 102],81.75% [81.05% - 82.56%],30,18,44,01-26-2021,projected
62,CA- NAPA,82.06,41,38,46,81.03,83.44,41 [38 - 46],82.06% [81.03% - 83.44%],12,6,20,01-26-2021,projected
65,CA- ALAMEDA CO.,80.71,75,68,83,80.33,81.18,75 [68 - 83],80.71% [80.33% - 81.18%],24,11,40,01-26-2021,projected
69,CA- PALM SPR/RANCHO MIR.,83.99,139,132,147,82.75,85.51,139 [132 - 147],83.99% [82.75% - 85.51%],42,29,58,01-26-2021,projected
73,CA- REDDING,80.74,28,26,32,80.46,81.29,28 [26 - 32],80.74% [80.46% - 81.29%],8,5,14,01-26-2021,projected
77,CA- SACRAMENTO,81.36,218,204,239,80.79,82.13,218 [204 - 239],81.36% [80.79% - 82.13%],65,38,102,01-26-2021,projected
78,CA- SALINAS,81.39,36,33,39,80.76,82.02,36 [33 - 39],81.39% [80.76% - 82.02%],11,6,16,01-26-2021,projected
79,CA- SAN BERNARDINO,84.2,783,741,830,82.73,85.83,783 [741 - 830],84.2% [82.73% - 85.83%],243,158,337,01-26-2021,projected
80,CA- SAN DIEGO,83.43,800,756,854,82.2,84.92,800 [756 - 854],83.43% [82.2% - 84.92%],241,155,346,01-26-2021,projected
81,CA- SAN FRANCISCO,80.61,105,98,114,80.35,80.91,105 [98 - 114],80.61% [80.35% - 80.91%],31,18,46,01-26-2021,projected
82,CA- SAN JOSE,82.94,314,295,342,81.82,84.43,314 [295 - 342],82.94% [81.82% - 84.43%],89,55,134,01-26-2021,projected
83,CA- SAN LUIS OBISPO,82.41,34,31,37,81.32,83.29,34 [31 - 37],82.41% [81.32% - 83.29%],11,6,15,01-26-2021,projected
85,CA- SAN MATEO CO.,81.19,107,100,116,80.7,81.71,107 [100 - 116],81.19% [80.7% - 81.71%],32,19,46,01-26-2021,projected
86,CA- SANTA BARBARA,86.11,203,192,219,83.62,89.42,203 [192 - 219],86.11% [83.62% - 89.42%],59,35,91,01-26-2021,projected
87,CA- SANTA CRUZ,88.91,108,101,119,85.29,94.48,108 [101 - 119],88.91% [85.29% - 94.48%],32,19,52,01-26-2021,projected
89,CA- SANTA ROSA,80.64,39,36,43,80.38,80.91,39 [36 - 43],80.64% [80.38% - 80.91%],12,7,17,01-26-2021,projected
91,CA- STOCKTON,82.07,69,64,75,81.22,83.01,69 [64 - 75],82.07% [81.22% - 83.01%],22,13,32,01-26-2021,projected
96,CA- VENTURA,94.18,778,735,817,88.77,99.14,778 [735 - 817],94.18% [88.77% - 99.14%],223,138,301,01-26-2021,projected
101,CO- BOULDER,81.05,14,13,16,80.63,81.47,14 [13 - 16],81.05% [80.63% - 81.47%],5,3,7,01-26-2021,projected
102,CO- COLORADO SPRINGS,82.03,77,72,90,81.16,84.06,77 [72 - 90],82.03% [81.16% - 84.06%],21,12,42,01-26-2021,projected
103,CO- DENVER,81.84,301,280,343,80.96,83.39,301 [280 - 343],81.84% [80.96% - 83.39%],88,46,162,01-26-2021,projected
