HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,81.36,112,99,159,80.18,85.25,112 [99 - 159],81.36% [80.18% - 85.25%],114,15,443,06-30-2020
2,AL- DOTHAN,80.85,7,6,14,80.0,84.29,7 [6 - 14],80.85% [80.0% - 84.29%],11,0,57,06-30-2020
5,AL- HUNTSVILLE,81.69,28,25,41,80.37,86.44,28 [25 - 41],81.69% [80.37% - 86.44%],31,7,121,06-30-2020
6,AL- MOBILE,81.47,42,38,59,80.32,85.6,42 [38 - 59],81.47% [80.32% - 85.6%],42,9,160,06-30-2020
7,AL- MONTGOMERY,81.28,14,13,24,80.13,85.76,14 [13 - 24],81.28% [80.13% - 85.76%],19,2,89,06-30-2020
9,AL- TUSCALOOSA,81.16,7,7,14,80.2,85.51,7 [7 - 14],81.16% [80.2% - 85.51%],11,2,55,06-30-2020
11,AZ- MESA,84.92,91,81,122,81.01,95.81,91 [81 - 122],84.92% [81.01% - 95.81%],97,20,313,06-30-2020
12,AZ- PHOENIX,83.1,231,205,307,80.63,90.13,231 [205 - 307],83.1% [80.63% - 90.13%],234,48,767,06-30-2020
14,AZ- SUN CITY,82.06,14,13,19,80.37,86.54,14 [13 - 19],82.06% [80.37% - 86.54%],16,3,53,06-30-2020
15,AZ- TUCSON,82.9,70,62,98,80.36,90.62,70 [62 - 98],82.9% [80.36% - 90.62%],73,9,268,06-30-2020
16,AR- FORT SMITH,80.68,7,6,12,80.0,83.59,7 [6 - 12],80.68% [80.0% - 83.59%],8,0,46,06-30-2020
18,AR- JONESBORO,80.93,7,6,11,80.0,83.98,7 [6 - 11],80.93% [80.0% - 83.98%],8,0,36,06-30-2020
19,AR- LITTLE ROCK,81.14,63,55,90,80.07,84.4,63 [55 - 90],81.14% [80.07% - 84.4%],65,4,254,06-30-2020
21,AR- SPRINGDALE,82.19,21,19,30,80.28,88.14,21 [19 - 30],82.19% [80.28% - 88.14%],23,3,86,06-30-2020
22,AR- TEXARKANA,80.5,0,0,4,80.0,82.96,0 [0 - 4],80.5% [80.0% - 82.96%],4,0,29,06-30-2020
23,CA- ORANGE CO.,82.04,154,137,219,80.38,87.87,154 [137 - 219],82.04% [80.38% - 87.87%],156,29,602,06-30-2020
25,CA- BAKERSFIELD,81.28,42,37,67,80.17,85.97,42 [37 - 67],81.28% [80.17% - 85.97%],46,6,216,06-30-2020
31,CA- CHICO,81.9,7,7,14,80.16,88.59,7 [7 - 14],81.9% [80.16% - 88.59%],12,1,55,06-30-2020
33,CA- CONTRA COSTA CO.,82.83,54,48,71,80.55,88.34,54 [48 - 71],82.83% [80.55% - 88.34%],56,11,167,06-30-2020
43,CA- FRESNO,82.0,42,37,68,80.22,89.94,42 [37 - 68],82.0% [80.22% - 89.94%],45,5,227,06-30-2020
56,CA- LOS ANGELES,81.81,447,395,634,80.33,87.02,447 [395 - 634],81.81% [80.33% - 87.02%],449,81,1742,06-30-2020
58,CA- MODESTO,82.56,42,38,60,80.41,89.71,42 [38 - 60],82.56% [80.41% - 89.71%],44,7,167,06-30-2020
62,CA- NAPA,82.34,7,7,12,80.17,87.9,7 [7 - 12],82.34% [80.17% - 87.9%],13,1,46,06-30-2020
65,CA- ALAMEDA CO.,82.45,79,70,103,80.5,87.19,79 [70 - 103],82.45% [80.5% - 87.19%],82,17,243,06-30-2020
69,CA- PALM SPR/RANCHO MIR.,81.49,14,13,20,80.19,85.89,14 [13 - 20],81.49% [80.19% - 85.89%],15,2,62,06-30-2020
73,CA- REDDING,81.23,7,7,13,80.09,84.99,7 [7 - 13],81.23% [80.09% - 84.99%],13,1,54,06-30-2020
77,CA- SACRAMENTO,82.79,131,116,177,80.48,89.2,131 [116 - 177],82.79% [80.48% - 89.2%],133,23,440,06-30-2020
78,CA- SALINAS,82.62,14,13,22,80.38,88.83,14 [13 - 22],82.62% [80.38% - 88.83%],20,3,70,06-30-2020
79,CA- SAN BERNARDINO,82.57,145,128,208,80.47,90.17,145 [128 - 208],82.57% [80.47% - 90.17%],148,27,588,06-30-2020
80,CA- SAN DIEGO,82.57,178,157,250,80.47,89.6,178 [157 - 250],82.57% [80.47% - 89.6%],180,33,675,06-30-2020
81,CA- SAN FRANCISCO,81.44,70,63,92,80.3,84.24,70 [63 - 92],81.44% [80.3% - 84.24%],73,15,215,06-30-2020
82,CA- SAN JOSE,82.99,87,77,113,80.59,88.69,87 [77 - 113],82.99% [80.59% - 88.69%],90,18,263,06-30-2020
83,CA- SAN LUIS OBISPO,82.59,7,7,12,80.22,89.87,7 [7 - 12],82.59% [80.22% - 89.87%],11,1,45,06-30-2020
85,CA- SAN MATEO CO.,81.62,42,38,55,80.33,84.71,42 [38 - 55],81.62% [80.33% - 84.71%],43,9,127,06-30-2020
86,CA- SANTA BARBARA,82.15,14,13,24,80.31,88.49,14 [13 - 24],82.15% [80.31% - 88.49%],20,3,82,06-30-2020
87,CA- SANTA CRUZ,83.98,10,9,15,80.56,92.26,10 [9 - 15],83.98% [80.56% - 92.26%],14,2,44,06-30-2020
89,CA- SANTA ROSA,81.36,21,19,29,80.27,84.14,21 [19 - 29],81.36% [80.27% - 84.14%],25,5,77,06-30-2020
91,CA- STOCKTON,82.94,28,25,39,80.47,89.69,28 [25 - 39],82.94% [80.47% - 89.69%],31,5,103,06-30-2020
96,CA- VENTURA,82.52,35,31,52,80.45,89.79,35 [31 - 52],82.52% [80.45% - 89.79%],39,7,154,06-30-2020
101,CO- BOULDER,84.72,21,19,28,81.05,95.37,21 [19 - 28],84.72% [81.05% - 95.37%],22,5,73,06-30-2020
102,CO- COLORADO SPRINGS,84.92,49,44,71,81.06,99.42,49 [44 - 71],84.92% [81.06% - 99.42%],50,11,201,06-30-2020
103,CO- DENVER,84.29,202,180,271,80.98,94.03,202 [180 - 271],84.29% [80.98% - 94.03%],204,47,670,06-30-2020
104,CO- FORT COLLINS,82.83,14,13,21,80.47,89.55,14 [13 - 21],82.83% [80.47% - 89.55%],18,3,61,06-30-2020
105,CO- GRAND JUNCTION,82.37,14,13,22,80.25,89.47,14 [13 - 22],82.37% [80.25% - 89.47%],18,2,75,06-30-2020
106,CO- GREELEY,83.51,21,19,30,80.64,91.07,21 [19 - 30],83.51% [80.64% - 91.07%],27,5,86,06-30-2020
107,CO- PUEBLO,81.27,7,7,12,80.25,85.76,7 [7 - 12],81.27% [80.25% - 85.76%],10,2,46,06-30-2020
109,CT- BRIDGEPORT,86.19,99,90,138,82.01,101.71,99 [90 - 138],86.19% [82.01% - 101.71%],104,34,368,06-30-2020
110,CT- HARTFORD,89.79,316,284,421,83.04,111.88,316 [284 - 421],89.79% [83.04% - 111.88%],318,99,1038,06-30-2020
111,CT- NEW HAVEN,87.13,270,243,371,82.05,105.16,270 [243 - 371],87.13% [82.05% - 105.16%],274,79,969,06-30-2020
112,DE- WILMINGTON,86.42,116,107,130,82.69,91.12,116 [107 - 130],86.42% [82.69% - 91.12%],119,50,207,06-30-2020
113,DC- WASHINGTON,90.94,598,551,652,84.86,96.87,598 [551 - 652],90.94% [84.86% - 96.87%],600,267,926,06-30-2020
115,FL- BRADENTON,81.19,7,7,11,80.56,85.08,7 [7 - 11],81.19% [80.56% - 85.08%],8,4,36,06-30-2020
116,FL- CLEARWATER,80.78,7,7,14,80.31,83.42,7 [7 - 14],80.78% [80.31% - 83.42%],12,5,56,06-30-2020
118,FL- FORT LAUDERDALE,80.94,79,72,117,80.32,83.94,79 [72 - 117],80.94% [80.32% - 83.94%],82,28,343,06-30-2020
119,FL- FORT MYERS,80.87,28,26,45,80.24,83.84,28 [26 - 45],80.87% [80.24% - 83.84%],33,9,147,06-30-2020
120,FL- GAINESVILLE,80.27,0,0,8,80.0,82.99,0 [0 - 8],80.27% [80.0% - 82.99%],4,0,55,06-30-2020
122,FL- HUDSON,80.91,7,7,12,80.16,83.59,7 [7 - 12],80.91% [80.16% - 83.59%],11,2,45,06-30-2020
123,FL- JACKSONVILLE,80.99,42,37,69,80.08,84.78,42 [37 - 69],80.99% [80.08% - 84.78%],48,4,235,06-30-2020
124,FL- LAKELAND,81.09,7,7,12,80.28,84.31,7 [7 - 12],81.09% [80.28% - 84.31%],11,3,46,06-30-2020
127,FL- MIAMI,80.81,84,77,129,80.31,83.65,84 [77 - 129],80.81% [80.31% - 83.65%],87,33,394,06-30-2020
129,FL- OCALA,81.2,14,13,20,80.29,84.31,14 [13 - 20],81.2% [80.29% - 84.31%],16,4,59,06-30-2020
130,FL- ORLANDO,80.98,97,89,143,80.37,84.06,97 [89 - 143],80.98% [80.37% - 84.06%],101,38,421,06-30-2020
131,FL- ORMOND BEACH,80.78,7,7,12,80.12,82.54,7 [7 - 12],80.78% [80.12% - 82.54%],12,2,42,06-30-2020
133,FL- PANAMA CITY,80.7,0,0,1,80.0,81.96,0 [0 - 1],80.7% [80.0% - 81.96%],4,0,13,06-30-2020
134,FL- PENSACOLA,80.96,21,19,30,80.0,83.62,21 [19 - 30],80.96% [80.0% - 83.62%],22,0,85,06-30-2020
137,FL- SARASOTA,80.66,7,7,13,80.28,83.25,7 [7 - 13],80.66% [80.28% - 83.25%],9,4,47,06-30-2020
139,FL- ST PETERSBURG,80.65,7,7,12,80.25,82.82,7 [7 - 12],80.65% [80.25% - 82.82%],10,4,45,06-30-2020
140,FL- TALLAHASSEE,80.89,22,19,39,80.0,85.34,22 [19 - 39],80.89% [80.0% - 85.34%],23,0,144,06-30-2020
141,FL- TAMPA,81.0,42,39,60,80.35,83.97,42 [39 - 60],81.0% [80.35% - 83.97%],42,15,169,06-30-2020
142,GA- ALBANY,81.79,14,12,20,80.0,85.36,14 [12 - 20],81.79% [80.0% - 85.36%],19,0,57,06-30-2020
144,GA- ATLANTA,84.93,588,527,776,81.34,95.64,588 [527 - 776],84.93% [81.34% - 95.64%],590,160,1873,06-30-2020
145,GA- AUGUSTA,81.6,35,32,51,80.37,86.23,35 [32 - 51],81.6% [80.37% - 86.23%],39,9,153,06-30-2020
146,GA- COLUMBUS,82.08,21,19,30,80.4,86.91,21 [19 - 30],82.08% [80.4% - 86.91%],26,5,87,06-30-2020
147,GA- MACON,82.22,49,43,73,80.27,89.7,49 [43 - 73],82.22% [80.27% - 89.7%],49,6,217,06-30-2020
148,GA- ROME,83.63,21,19,28,80.41,89.84,21 [19 - 28],83.63% [80.41% - 89.84%],26,3,72,06-30-2020
149,GA- SAVANNAH,82.29,42,37,68,80.24,90.93,42 [37 - 68],82.29% [80.24% - 90.93%],47,5,225,06-30-2020
151,ID- BOISE,80.26,0,0,4,80.05,81.44,0 [0 - 4],80.26% [80.05% - 81.44%],5,1,30,06-30-2020
152,ID- IDAHO FALLS,80.0,0,0,1,80.0,81.52,0 [0 - 1],80.0% [80.0% - 81.52%],0,0,7,06-30-2020
154,IL- AURORA,91.61,58,52,62,83.61,95.75,58 [52 - 62],91.61% [83.61% - 95.75%],61,19,83,06-30-2020
155,IL- BLUE ISLAND,85.2,129,117,137,81.66,87.1,129 [117 - 137],85.2% [81.66% - 87.1%],131,42,180,06-30-2020
