HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,81.21,98,86,135,80.12,84.1,98 [86 - 135],81.21% [80.12% - 84.1%],102,10,346,06-30-2020
2,AL- DOTHAN,80.85,7,6,14,80.0,84.22,7 [6 - 14],80.85% [80.0% - 84.22%],11,0,56,06-30-2020
5,AL- HUNTSVILLE,81.6,28,25,39,80.21,85.43,28 [25 - 39],81.6% [80.21% - 85.43%],30,4,102,06-30-2020
6,AL- MOBILE,81.36,35,32,51,80.32,85.18,35 [32 - 51],81.36% [80.32% - 85.18%],38,9,148,06-30-2020
7,AL- MONTGOMERY,81.22,14,13,23,80.13,84.98,14 [13 - 23],81.22% [80.13% - 84.98%],18,2,77,06-30-2020
9,AL- TUSCALOOSA,80.83,7,7,12,80.2,84.31,7 [7 - 12],80.83% [80.2% - 84.31%],8,2,43,06-30-2020
11,AZ- MESA,84.64,90,80,114,80.81,92.73,90 [80 - 114],84.64% [80.81% - 92.73%],91,16,252,06-30-2020
12,AZ- PHOENIX,82.95,221,195,282,80.49,88.29,221 [195 - 282],82.95% [80.49% - 88.29%],223,37,628,06-30-2020
14,AZ- SUN CITY,81.95,14,13,18,80.25,85.31,14 [13 - 18],81.95% [80.25% - 85.31%],15,2,43,06-30-2020
15,AZ- TUCSON,82.72,63,55,87,80.28,88.87,63 [55 - 87],82.72% [80.28% - 88.87%],68,7,224,06-30-2020
16,AR- FORT SMITH,80.68,7,6,13,80.0,84.14,7 [6 - 13],80.68% [80.0% - 84.14%],8,0,53,06-30-2020
18,AR- JONESBORO,80.93,7,6,11,80.0,83.65,7 [6 - 11],80.93% [80.0% - 83.65%],8,0,33,06-30-2020
19,AR- LITTLE ROCK,80.91,49,43,70,80.02,83.26,49 [43 - 70],80.91% [80.02% - 83.26%],52,1,188,06-30-2020
21,AR- SPRINGDALE,82.22,21,19,30,80.28,87.85,21 [19 - 30],82.22% [80.28% - 87.85%],23,3,83,06-30-2020
22,AR- TEXARKANA,80.69,0,0,4,80.0,83.37,0 [0 - 4],80.69% [80.0% - 83.37%],6,0,33,06-30-2020
23,CA- ORANGE CO.,81.75,130,115,176,80.27,85.7,130 [115 - 176],81.75% [80.27% - 85.7%],133,21,436,06-30-2020
25,CA- BAKERSFIELD,81.24,42,37,63,80.11,85.12,42 [37 - 63],81.24% [80.11% - 85.12%],44,4,185,06-30-2020
31,CA- CHICO,81.89,7,6,13,80.0,87.81,7 [6 - 13],81.89% [80.0% - 87.81%],12,0,50,06-30-2020
33,CA- CONTRA COSTA CO.,82.0,36,32,45,80.35,84.74,36 [32 - 45],82.0% [80.35% - 84.74%],39,7,95,06-30-2020
43,CA- FRESNO,82.0,42,37,65,80.13,88.85,42 [37 - 65],82.0% [80.13% - 88.85%],45,3,202,06-30-2020
56,CA- LOS ANGELES,81.55,382,335,515,80.23,85.09,382 [335 - 515],81.55% [80.23% - 85.09%],384,56,1263,06-30-2020
58,CA- MODESTO,82.13,35,31,46,80.29,86.52,35 [31 - 46],82.13% [80.29% - 86.52%],36,5,112,06-30-2020
62,CA- NAPA,81.74,7,7,10,80.0,85.15,7 [7 - 10],81.74% [80.0% - 85.15%],10,0,30,06-30-2020
65,CA- ALAMEDA CO.,81.73,55,49,68,80.33,84.11,55 [49 - 68],81.73% [80.33% - 84.11%],58,11,139,06-30-2020
69,CA- PALM SPR/RANCHO MIR.,81.3,7,7,12,80.19,84.27,7 [7 - 12],81.3% [80.19% - 84.27%],13,2,45,06-30-2020
73,CA- REDDING,81.0,7,6,12,80.0,83.97,7 [6 - 12],81.0% [80.0% - 83.97%],10,0,43,06-30-2020
77,CA- SACRAMENTO,82.12,99,87,126,80.31,85.81,99 [87 - 126],82.12% [80.31% - 85.81%],101,15,278,06-30-2020
78,CA- SALINAS,82.06,14,13,18,80.13,85.55,14 [13 - 18],82.06% [80.13% - 85.55%],16,1,44,06-30-2020
79,CA- SAN BERNARDINO,82.23,126,111,172,80.33,87.47,126 [111 - 172],82.23% [80.33% - 87.47%],129,19,432,06-30-2020
80,CA- SAN DIEGO,82.16,149,131,198,80.3,86.7,149 [131 - 198],82.16% [80.3% - 86.7%],151,21,471,06-30-2020
81,CA- SAN FRANCISCO,81.02,49,44,60,80.18,82.4,49 [44 - 60],81.02% [80.18% - 82.4%],51,9,122,06-30-2020
82,CA- SAN JOSE,82.08,59,52,72,80.36,84.96,59 [52 - 72],82.08% [80.36% - 84.96%],63,11,150,06-30-2020
83,CA- SAN LUIS OBISPO,82.22,7,7,10,80.22,87.02,7 [7 - 10],82.22% [80.22% - 87.02%],10,1,32,06-30-2020
85,CA- SAN MATEO CO.,81.14,28,25,35,80.22,82.67,28 [25 - 35],81.14% [80.22% - 82.67%],30,6,72,06-30-2020
86,CA- SANTA BARBARA,81.87,14,13,21,80.1,86.21,14 [13 - 21],81.87% [80.1% - 86.21%],18,1,60,06-30-2020
87,CA- SANTA CRUZ,82.99,7,7,10,80.28,87.24,7 [7 - 10],82.99% [80.28% - 87.24%],10,1,26,06-30-2020
89,CA- SANTA ROSA,80.98,14,13,18,80.16,82.36,14 [13 - 18],80.98% [80.16% - 82.36%],18,3,44,06-30-2020
91,CA- STOCKTON,82.28,21,19,27,80.28,86.02,21 [19 - 27],82.28% [80.28% - 86.02%],24,3,64,06-30-2020
96,CA- VENTURA,82.14,28,25,40,80.25,87.06,28 [25 - 40],82.14% [80.25% - 87.06%],33,4,111,06-30-2020
101,CO- BOULDER,83.88,14,13,19,81.05,89.89,14 [13 - 19],83.88% [81.05% - 89.89%],18,5,47,06-30-2020
102,CO- COLORADO SPRINGS,83.91,36,32,51,80.97,93.14,36 [32 - 51],83.91% [80.97% - 93.14%],40,10,136,06-30-2020
103,CO- DENVER,83.39,158,141,200,80.8,88.9,158 [141 - 200],83.39% [80.8% - 88.9%],161,38,425,06-30-2020
104,CO- FORT COLLINS,82.28,14,13,18,80.47,86.57,14 [13 - 18],82.28% [80.47% - 86.57%],14,3,42,06-30-2020
105,CO- GRAND JUNCTION,82.05,14,12,19,80.0,86.19,14 [12 - 19],82.05% [80.0% - 86.19%],16,0,49,06-30-2020
106,CO- GREELEY,82.82,21,19,26,80.39,87.34,21 [19 - 26],82.82% [80.39% - 87.34%],21,3,57,06-30-2020
107,CO- PUEBLO,80.95,7,6,11,80.0,84.14,7 [6 - 11],80.95% [80.0% - 84.14%],7,0,33,06-30-2020
109,CT- BRIDGEPORT,84.79,79,71,106,81.42,95.46,79 [71 - 106],84.79% [81.42% - 95.46%],81,24,262,06-30-2020
110,CT- HARTFORD,87.8,250,225,322,82.4,102.17,250 [225 - 322],87.8% [82.4% - 102.17%],254,78,722,06-30-2020
111,CT- NEW HAVEN,85.83,220,196,286,81.61,97.24,220 [196 - 286],85.83% [81.61% - 97.24%],224,62,664,06-30-2020
112,DE- WILMINGTON,84.84,86,80,90,82.36,86.23,86 [80 - 90],84.84% [82.36% - 86.23%],90,44,116,06-30-2020
113,DC- WASHINGTON,87.74,423,394,433,84.34,88.89,423 [394 - 433],87.74% [84.34% - 88.89%],425,238,488,06-30-2020
115,FL- BRADENTON,80.59,0,0,4,80.56,84.37,0 [0 - 4],80.59% [80.56% - 84.37%],4,4,31,06-30-2020
116,FL- CLEARWATER,80.63,7,7,13,80.31,83.05,7 [7 - 13],80.63% [80.31% - 83.05%],10,5,50,06-30-2020
118,FL- FORT LAUDERDALE,80.76,63,58,96,80.29,83.31,63 [58 - 96],80.76% [80.29% - 83.31%],66,25,288,06-30-2020
119,FL- FORT MYERS,80.75,28,26,42,80.24,83.29,28 [26 - 42],80.75% [80.24% - 83.29%],28,9,126,06-30-2020
120,FL- GAINESVILLE,80.27,0,0,6,80.0,82.34,0 [0 - 6],80.27% [80.0% - 82.34%],4,0,43,06-30-2020
122,FL- HUDSON,80.73,7,7,12,80.16,83.35,7 [7 - 12],80.73% [80.16% - 83.35%],9,2,42,06-30-2020
123,FL- JACKSONVILLE,80.8,35,31,60,80.08,84.19,35 [31 - 60],80.8% [80.08% - 84.19%],39,4,206,06-30-2020
124,FL- LAKELAND,80.84,7,7,12,80.28,83.93,7 [7 - 12],80.84% [80.28% - 83.93%],8,3,42,06-30-2020
127,FL- MIAMI,80.64,68,62,106,80.23,83.06,68 [62 - 106],80.64% [80.23% - 83.06%],68,25,330,06-30-2020
129,FL- OCALA,81.02,7,7,13,80.29,83.87,7 [7 - 13],81.02% [80.29% - 83.87%],13,4,53,06-30-2020
130,FL- ORLANDO,80.7,70,65,115,80.28,83.72,70 [65 - 115],80.7% [80.28% - 83.72%],72,29,385,06-30-2020
131,FL- ORMOND BEACH,80.33,0,0,5,80.12,82.3,0 [0 - 5],80.33% [80.12% - 82.3%],5,2,38,06-30-2020
133,FL- PANAMA CITY,80.7,0,0,1,80.0,81.96,0 [0 - 1],80.7% [80.0% - 81.96%],4,0,13,06-30-2020
134,FL- PENSACOLA,80.96,21,19,29,80.0,83.49,21 [19 - 29],80.96% [80.0% - 83.49%],22,0,82,06-30-2020
137,FL- SARASOTA,80.63,7,7,12,80.28,82.91,7 [7 - 12],80.63% [80.28% - 82.91%],9,4,42,06-30-2020
139,FL- ST PETERSBURG,80.52,7,7,11,80.25,82.57,7 [7 - 11],80.52% [80.25% - 82.57%],8,4,41,06-30-2020
140,FL- TALLAHASSEE,80.79,21,18,35,80.0,84.34,21 [18 - 35],80.79% [80.0% - 84.34%],21,0,117,06-30-2020
141,FL- TAMPA,80.73,28,26,46,80.33,83.52,28 [26 - 46],80.73% [80.33% - 83.52%],31,14,150,06-30-2020
142,GA- ALBANY,81.11,7,6,10,80.0,82.73,7 [6 - 10],81.11% [80.0% - 82.73%],11,0,29,06-30-2020
144,GA- ATLANTA,84.15,493,440,624,81.12,91.36,493 [440 - 624],84.15% [81.12% - 91.36%],497,134,1361,06-30-2020
145,GA- AUGUSTA,81.46,35,32,50,80.33,85.62,35 [32 - 50],81.46% [80.33% - 85.62%],35,8,138,06-30-2020
146,GA- COLUMBUS,81.95,21,19,28,80.4,85.48,21 [19 - 28],81.95% [80.4% - 85.48%],24,5,69,06-30-2020
147,GA- MACON,81.77,35,31,57,80.27,88.41,35 [31 - 57],81.77% [80.27% - 88.41%],39,6,188,06-30-2020
148,GA- ROME,83.1,21,19,26,80.41,87.24,21 [19 - 26],83.1% [80.41% - 87.24%],22,3,53,06-30-2020
149,GA- SAVANNAH,82.2,42,37,66,80.24,90.25,42 [37 - 66],82.2% [80.24% - 90.25%],45,5,211,06-30-2020
151,ID- BOISE,80.26,0,0,3,80.05,81.11,0 [0 - 3],80.26% [80.05% - 81.11%],5,1,23,06-30-2020
