HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
209,LA- ALEXANDRIA,81.32,11,9,18,78.07,84.57,05-05-2020
210,LA- BATON ROUGE,87.91,184,160,261,84.39,91.43,05-05-2020
212,LA- HOUMA,89.62,62,54,85,86.04,93.2,05-05-2020
213,LA- LAFAYETTE,82.4,45,38,66,79.1,85.7,05-05-2020
214,LA- LAKE CHARLES,81.03,7,6,13,77.79,84.27,05-05-2020
216,LA- METAIRIE,104.15,236,209,299,99.98,108.32,05-05-2020
217,LA- MONROE,80.55,0,0,5,77.33,83.77,05-05-2020
218,LA- NEW ORLEANS,96.74,400,355,494,92.87,100.61,05-05-2020
219,LA- SHREVEPORT,81.96,49,43,73,78.68,85.24,05-05-2020
221,ME- BANGOR,80.69,5,4,8,77.46,83.92,05-05-2020
222,ME- PORTLAND,83.07,75,65,104,79.75,86.39,05-05-2020
223,MD- BALTIMORE,92.57,812,704,1153,88.87,96.27,05-05-2020
225,MD- SALISBURY,87.97,67,57,99,84.45,91.49,05-05-2020
226,MD- TAKOMA PARK,110.45,374,326,524,106.03,114.87,05-05-2020
227,MA- BOSTON,96.14,1716,1502,2333,92.29,99.99,05-05-2020
230,MA- SPRINGFIELD,90.98,166,144,233,87.34,94.62,05-05-2020
231,MA- WORCESTER,96.52,260,227,357,92.66,100.38,05-05-2020
232,MI- ANN ARBOR,89.54,298,261,409,85.96,93.12,05-05-2020
233,MI- DEARBORN,88.01,124,109,168,84.49,91.53,05-05-2020
234,MI- DETROIT,89.19,413,362,561,85.62,92.76,05-05-2020
235,MI- FLINT,86.52,79,69,113,83.06,89.98,05-05-2020
238,MI- KALAMAZOO,81.87,23,19,36,78.6,85.14,05-05-2020
239,MI- LANSING,84.04,55,46,80,80.68,87.4,05-05-2020
240,MI- MARQUETTE,80.0,0,0,2,76.8,83.2,05-05-2020
242,MI- MUSKEGON,81.68,2,1,6,78.41,84.95,05-05-2020
243,MI- PETOSKEY,81.11,0,0,3,77.87,84.35,05-05-2020
244,MI- PONTIAC,89.57,107,94,146,85.99,93.15,05-05-2020
245,MI- ROYAL OAK,87.18,181,159,246,83.69,90.67,05-05-2020
246,MI- SAGINAW,81.46,28,24,46,78.2,84.72,05-05-2020
248,MI- ST JOSEPH,83.08,7,6,10,79.76,86.4,05-05-2020
249,MI- TRAVERSE CITY,80.88,0,0,6,77.64,84.12,05-05-2020
250,MN- DULUTH,80.37,0,0,5,77.16,83.58,05-05-2020
251,MN- MINNEAPOLIS,83.85,310,267,449,80.5,87.2,05-05-2020
253,MN- ROCHESTER,82.17,52,45,73,78.88,85.46,05-05-2020
254,MN- ST CLOUD,83.16,21,19,30,79.83,86.49,05-05-2020
256,MN- ST PAUL,85.25,113,98,161,81.84,88.66,05-05-2020
257,MS- GULFPORT,89.55,68,60,96,85.97,93.13,05-05-2020
258,MS- HATTIESBURG,85.94,65,53,98,82.5,89.38,05-05-2020
259,MS- JACKSON,85.57,233,198,333,82.15,88.99,05-05-2020
261,MS- OXFORD,83.76,18,15,29,80.41,87.11,05-05-2020
262,MS- TUPELO,83.56,51,42,77,80.22,86.9,05-05-2020
263,MO- CAPE GIRARDEAU,80.08,0,0,1,76.88,83.28,05-05-2020
264,MO- COLUMBIA,81.21,21,19,37,77.96,84.46,05-05-2020
267,MO- JOPLIN,80.47,0,0,7,77.25,83.69,05-05-2020
268,MO- KANSAS CITY,83.66,275,238,399,80.31,87.01,05-05-2020
270,MO- SPRINGFIELD,81.18,19,16,36,77.93,84.43,05-05-2020
273,MO- ST LOUIS,81.45,165,142,249,78.19,84.71,05-05-2020
274,MT- BILLINGS,81.08,21,18,31,77.84,84.32,05-05-2020
275,MT- GREAT FALLS,80.22,0,0,1,77.01,83.43,05-05-2020
276,MT- MISSOULA,80.99,7,6,12,77.75,84.23,05-05-2020
277,NE- LINCOLN,85.65,96,83,137,82.22,89.08,05-05-2020
278,NE- OMAHA,90.17,542,477,692,86.56,93.78,05-05-2020
279,NV- LAS VEGAS,90.63,415,362,575,87.0,94.26,05-05-2020
280,NV- RENO,85.3,93,79,136,81.89,88.71,05-05-2020
281,NH- LEBANON,85.11,46,40,64,81.71,88.51,05-05-2020
282,NH- MANCHESTER,83.79,70,61,97,80.44,87.14,05-05-2020
283,NJ- CAMDEN,91.09,857,751,1142,87.45,94.73,05-05-2020
284,NJ- HACKENSACK,105.33,932,828,1142,101.12,109.54,05-05-2020
285,NJ- MORRISTOWN,110.4,569,502,723,105.98,114.82,05-05-2020
288,NJ- NEW BRUNSWICK,100.06,540,476,691,96.06,104.06,05-05-2020
289,NJ- NEWARK,99.22,916,810,1146,95.25,103.19,05-05-2020
291,NJ- PATERSON,100.37,232,205,291,96.36,104.38,05-05-2020
293,NM- ALBUQUERQUE,87.11,226,196,324,83.63,90.59,05-05-2020
295,NY- ALBANY,106.53,1276,1126,1656,102.27,110.79,05-05-2020
296,NY- BINGHAMTON,89.22,78,68,110,85.65,92.79,05-05-2020
297,NY- BRONX,129.0,1761,1570,2108,123.84,134.16,05-05-2020
299,NY- BUFFALO,87.06,239,206,339,83.58,90.54,05-05-2020
300,NY- ELMIRA,85.55,55,47,80,82.13,88.97,05-05-2020
301,NY- EAST LONG ISLAND,133.88,5854,5213,7031,128.52,139.24,05-05-2020
304,NY- ROCHESTER,90.28,290,253,407,86.67,93.89,05-05-2020
307,NY- SYRACUSE,86.12,161,137,231,82.68,89.56,05-05-2020
308,NY- WHITE PLAINS,125.44,1343,1199,1604,120.42,130.46,05-05-2020
309,NC- ASHEVILLE,80.73,7,6,17,77.5,83.96,05-05-2020
311,NC- CHARLOTTE,83.89,214,185,306,80.53,87.25,05-05-2020
312,NC- DURHAM,82.18,94,82,145,78.89,85.47,05-05-2020
313,NC- GREENSBORO,82.33,37,32,55,79.04,85.62,05-05-2020
314,NC- GREENVILLE,81.16,23,18,36,77.91,84.41,05-05-2020
315,NC- HICKORY,82.0,13,11,19,78.72,85.28,05-05-2020
318,NC- RALEIGH,84.78,191,165,273,81.39,88.17,05-05-2020
319,NC- WILMINGTON,82.09,19,15,28,78.81,85.37,05-05-2020
320,NC- WINSTON-SALEM,81.9,62,53,92,78.62,85.18,05-05-2020
321,ND- BISMARCK,83.18,20,17,30,79.85,86.51,05-05-2020
322,ND- FARGO MOORHEAD -MN,80.28,1,0,7,77.07,83.49,05-05-2020
323,ND- GRAND FORKS,80.0,0,0,1,76.8,83.2,05-05-2020
324,ND- MINOT,81.42,6,5,10,78.16,84.68,05-05-2020
325,OH- AKRON,86.81,156,136,222,83.34,90.28,05-05-2020
326,OH- CANTON,85.28,100,83,148,81.87,88.69,05-05-2020
327,OH- CINCINNATI,83.72,167,146,252,80.37,87.07,05-05-2020
328,OH- CLEVELAND,86.32,535,465,751,82.87,89.77,05-05-2020
329,OH- COLUMBUS,82.63,216,181,335,79.32,85.94,05-05-2020
330,OH- DAYTON,82.33,67,55,108,79.04,85.62,05-05-2020
331,OH- ELYRIA,89.72,66,58,94,86.13,93.31,05-05-2020
332,OH- KETTERING,83.72,37,31,54,80.37,87.07,05-05-2020
334,OH- TOLEDO,83.5,135,113,194,80.16,86.84,05-05-2020
335,OH- YOUNGSTOWN,83.89,93,81,133,80.53,87.25,05-05-2020
336,OK- LAWTON,81.55,6,5,11,78.29,84.81,05-05-2020
339,OK- OKLAHOMA CITY,84.02,251,217,374,80.66,87.38,05-05-2020
340,OK- TULSA,82.41,112,95,168,79.11,85.71,05-05-2020
341,OR- BEND,84.19,12,10,18,80.82,87.56,05-05-2020
342,OR- EUGENE,83.59,39,34,55,80.25,86.93,05-05-2020
343,OR- MEDFORD,81.81,13,11,21,78.54,85.08,05-05-2020
344,OR- PORTLAND,84.64,232,202,328,81.25,88.03,05-05-2020
345,OR- SALEM,86.4,24,21,34,82.94,89.86,05-05-2020
346,PA- ALLENTOWN,89.77,295,258,402,86.18,93.36,05-05-2020
347,PA- ALTOONA,80.86,1,0,4,77.63,84.09,05-05-2020
350,PA- DANVILLE,81.26,14,12,25,78.01,84.51,05-05-2020
351,PA- ERIE,81.23,23,19,37,77.98,84.48,05-05-2020
352,PA- HARRISBURG,83.37,70,59,104,80.04,86.7,05-05-2020
354,PA- JOHNSTOWN,80.61,0,0,2,77.39,83.83,05-05-2020
355,PA- LANCASTER,85.42,58,50,85,82.0,88.84,05-05-2020
356,PA- PHILADELPHIA,87.11,851,742,1176,83.63,90.59,05-05-2020
357,PA- PITTSBURGH,81.44,158,136,230,78.18,84.7,05-05-2020
358,PA- READING,85.3,68,59,98,81.89,88.71,05-05-2020
359,PA- SAYRE,84.4,16,13,24,81.02,87.78,05-05-2020
360,PA- SCRANTON,86.59,54,47,75,83.13,90.05,05-05-2020
362,PA- WILKES-BARRE,84.4,24,21,35,81.02,87.78,05-05-2020
363,PA- YORK,84.69,33,29,49,81.3,88.08,05-05-2020
365,SC- CHARLESTON,82.82,78,67,113,79.51,86.13,05-05-2020
366,SC- COLUMBIA,85.12,182,158,255,81.72,88.52,05-05-2020
367,SC- FLORENCE,81.55,16,13,28,78.29,84.81,05-05-2020
368,SC- GREENVILLE,82.92,64,56,92,79.6,86.24,05-05-2020
369,SC- SPARTANBURG,82.18,21,18,31,78.89,85.47,05-05-2020
371,SD- SIOUX FALLS,83.11,77,67,134,79.79,86.43,05-05-2020
373,TN- CHATTANOOGA,81.42,27,23,43,78.16,84.68,05-05-2020
374,TN- JACKSON,80.22,0,0,4,77.01,83.43,05-05-2020
375,TN- JOHNSON CITY,80.78,7,6,10,77.55,84.01,05-05-2020
376,TN- KINGSPORT,80.15,0,0,7,76.94,83.36,05-05-2020
377,TN- KNOXVILLE,80.7,22,19,39,77.47,83.93,05-05-2020
379,TN- MEMPHIS,82.82,170,146,247,79.51,86.13,05-05-2020
380,TN- NASHVILLE,84.28,351,303,510,80.91,87.65,05-05-2020
382,TX- ABILENE,80.01,0,0,2,76.81,83.21,05-05-2020
383,TX- AMARILLO,80.61,6,5,9,77.39,83.83,05-05-2020
385,TX- AUSTIN,85.89,194,168,277,82.45,89.33,05-05-2020
386,TX- BEAUMONT,81.26,11,8,19,78.01,84.51,05-05-2020
388,TX- BRYAN,83.39,17,15,28,80.05,86.73,05-05-2020
390,TX- CORPUS CHRISTI,80.44,7,6,15,77.22,83.66,05-05-2020
391,TX- DALLAS,84.28,498,432,714,80.91,87.65,05-05-2020
393,TX- EL PASO,81.51,36,31,56,78.25,84.77,05-05-2020
394,TX- FORT WORTH,84.18,197,171,287,80.81,87.55,05-05-2020
396,TX- HARLINGEN,81.03,10,8,16,77.79,84.27,05-05-2020
397,TX- HOUSTON,83.26,530,460,766,79.93,86.59,05-05-2020
399,TX- LONGVIEW,81.43,7,6,11,78.17,84.69,05-05-2020
400,TX- LUBBOCK,80.7,11,10,22,77.47,83.93,05-05-2020
402,TX- MCALLEN,80.77,9,8,15,77.54,84.0,05-05-2020
406,TX- ODESSA,80.69,7,6,9,77.46,83.92,05-05-2020
411,TX- SAN ANGELO,80.0,0,0,1,76.8,83.2,05-05-2020
412,TX- SAN ANTONIO,86.94,484,421,671,83.46,90.42,05-05-2020
413,TX- TEMPLE,83.35,27,23,42,80.02,86.68,05-05-2020
416,TX- TYLER,82.09,27,23,40,78.81,85.37,05-05-2020
417,TX- VICTORIA,80.58,0,0,3,77.36,83.8,05-05-2020
418,TX- WACO,85.14,26,23,39,81.73,88.55,05-05-2020
420,TX- WICHITA FALLS,81.3,6,5,10,78.05,84.55,05-05-2020
421,UT- OGDEN,84.16,25,22,37,80.79,87.53,05-05-2020
422,UT- PROVO,83.74,29,25,43,80.39,87.09,05-05-2020
423,UT- SALT LAKE CITY,82.87,106,92,152,79.56,86.18,05-05-2020
424,VT- BURLINGTON,87.5,109,91,154,84.0,91.0,05-05-2020
426,VA- ARLINGTON,111.47,877,763,1240,107.01,115.93,05-05-2020
427,VA- CHARLOTTESVILLE,85.37,67,53,103,81.96,88.78,05-05-2020
428,VA- LYNCHBURG,80.0,0,0,9,76.8,83.2,05-05-2020
429,VA- NEWPORT NEWS,93.9,154,136,221,90.14,97.66,05-05-2020
430,VA- NORFOLK,87.22,183,158,278,83.73,90.71,05-05-2020
431,VA- RICHMOND,87.22,319,276,493,83.73,90.71,05-05-2020
432,VA- ROANOKE,80.02,0,0,16,76.82,83.22,05-05-2020
435,VA- WINCHESTER,86.04,49,41,77,82.6,89.48,05-05-2020
437,WA- EVERETT,138.35,474,422,574,132.82,143.88,05-05-2020
438,WA- OLYMPIA,105.83,166,145,219,101.6,110.06,05-05-2020
439,WA- SEATTLE,115.38,1904,1693,2324,110.76,120.0,05-05-2020
440,WA- SPOKANE,87.75,279,243,389,84.24,91.26,05-05-2020
441,WA- TACOMA,123.46,522,462,649,118.52,128.4,05-05-2020
442,WA- YAKIMA,93.11,70,61,95,89.39,96.83,05-05-2020
443,WV- CHARLESTON,80.18,0,0,5,76.97,83.39,05-05-2020
444,WV- HUNTINGTON,80.0,0,0,6,76.8,83.2,05-05-2020
445,WV- MORGANTOWN,80.26,0,0,6,77.05,83.47,05-05-2020
446,WI- APPLETON,82.75,14,12,21,79.44,86.06,05-05-2020
447,WI- GREEN BAY,80.99,12,10,21,77.75,84.23,05-05-2020
448,WI- LA CROSSE,82.5,21,18,32,79.2,85.8,05-05-2020
449,WI- MADISON,86.53,187,163,253,83.07,89.99,05-05-2020
450,WI- MARSHFIELD,80.97,7,6,12,77.73,84.21,05-05-2020
451,WI- MILWAUKEE,85.31,420,367,578,81.9,88.72,05-05-2020
452,WI- NEENAH,84.17,19,17,27,80.8,87.54,05-05-2020
456,WI- WAUSAU,80.47,0,0,2,77.25,83.69,05-05-2020
457,WY- CASPER,81.44,7,6,11,78.18,84.7,05-05-2020
303,NY- NEW YORK,119.29,6057,5389,7323,114.52,124.06,05-05-2020
