HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
212,LA- HOUMA,91.57,75,64,108,87.91,95.23,05-05-2020
213,LA- LAFAYETTE,83.12,60,51,99,79.8,86.44,05-05-2020
214,LA- LAKE CHARLES,82.07,14,11,24,78.79,85.35,05-05-2020
216,LA- METAIRIE,106.45,262,231,334,102.19,110.71,05-05-2020
217,LA- MONROE,80.97,7,6,17,77.73,84.21,05-05-2020
218,LA- NEW ORLEANS,97.47,417,368,516,93.57,101.37,05-05-2020
219,LA- SHREVEPORT,82.55,63,54,105,79.25,85.85,05-05-2020
221,ME- BANGOR,80.85,7,6,13,77.62,84.08,05-05-2020
222,ME- PORTLAND,83.83,93,80,138,80.48,87.18,05-05-2020
223,MD- BALTIMORE,96.41,1066,920,1641,92.55,100.27,05-05-2020
225,MD- SALISBURY,91.32,97,82,151,87.67,94.97,05-05-2020
226,MD- TAKOMA PARK,118.27,474,410,718,113.54,123.0,05-05-2020
227,MA- BOSTON,99.68,2100,1825,2994,95.69,103.67,05-05-2020
230,MA- SPRINGFIELD,94.16,218,187,326,90.39,97.93,05-05-2020
231,MA- WORCESTER,100.42,322,279,466,96.4,104.44,05-05-2020
232,MI- ANN ARBOR,91.71,368,320,534,88.04,95.38,05-05-2020
233,MI- DEARBORN,89.6,150,131,214,86.02,93.18,05-05-2020
234,MI- DETROIT,91.13,502,437,718,87.48,94.78,05-05-2020
235,MI- FLINT,88.45,106,92,161,84.91,91.99,05-05-2020
238,MI- KALAMAZOO,82.89,36,30,60,79.57,86.21,05-05-2020
239,MI- LANSING,85.35,76,65,122,81.94,88.76,05-05-2020
240,MI- MARQUETTE,80.0,0,0,2,76.8,83.2,05-05-2020
242,MI- MUSKEGON,82.33,7,6,15,79.04,85.62,05-05-2020
243,MI- PETOSKEY,82.59,7,6,14,79.29,85.89,05-05-2020
244,MI- PONTIAC,91.54,130,113,186,87.88,95.2,05-05-2020
245,MI- ROYAL OAK,88.66,219,190,313,85.11,92.21,05-05-2020
246,MI- SAGINAW,82.19,41,34,73,78.9,85.48,05-05-2020
248,MI- ST JOSEPH,84.11,7,6,13,80.75,87.47,05-05-2020
249,MI- TRAVERSE CITY,80.88,0,0,10,77.64,84.12,05-05-2020
250,MN- DULUTH,80.63,3,2,11,77.4,83.86,05-05-2020
251,MN- MINNEAPOLIS,85.11,418,360,654,81.71,88.51,05-05-2020
253,MN- ROCHESTER,82.57,60,51,93,79.27,85.87,05-05-2020
254,MN- ST CLOUD,83.98,25,22,42,80.62,87.34,05-05-2020
256,MN- ST PAUL,86.71,144,124,225,83.24,90.18,05-05-2020
257,MS- GULFPORT,92.27,86,75,131,88.58,95.96,05-05-2020
258,MS- HATTIESBURG,88.61,98,83,150,85.07,92.15,05-05-2020
259,MS- JACKSON,87.29,313,268,482,83.8,90.78,05-05-2020
261,MS- OXFORD,84.46,21,18,43,81.08,87.84,05-05-2020
262,MS- TUPELO,84.64,70,58,114,81.25,88.03,05-05-2020
263,MO- CAPE GIRARDEAU,80.11,0,0,5,76.91,83.31,05-05-2020
264,MO- COLUMBIA,81.56,25,22,52,78.3,84.82,05-05-2020
267,MO- JOPLIN,80.47,0,0,14,77.25,83.69,05-05-2020
268,MO- KANSAS CITY,84.74,357,305,574,81.35,88.13,05-05-2020
270,MO- SPRINGFIELD,81.87,32,28,63,78.6,85.14,05-05-2020
273,MO- ST LOUIS,82.03,235,203,383,78.75,85.31,05-05-2020
274,MT- BILLINGS,81.28,23,19,40,78.03,84.53,05-05-2020
275,MT- GREAT FALLS,80.41,0,0,1,77.19,83.63,05-05-2020
276,MT- MISSOULA,81.24,9,7,18,77.99,84.49,05-05-2020
277,NE- LINCOLN,87.02,122,105,185,83.54,90.5,05-05-2020
278,NE- OMAHA,91.12,598,524,777,87.48,94.76,05-05-2020
279,NV- LAS VEGAS,93.25,521,451,770,89.52,96.98,05-05-2020
280,NV- RENO,87.12,129,111,199,83.64,90.6,05-05-2020
281,NH- LEBANON,86.34,57,49,85,82.89,89.79,05-05-2020
282,NH- MANCHESTER,84.74,87,75,127,81.35,88.13,05-05-2020
283,NJ- CAMDEN,93.44,1042,908,1429,89.7,97.18,05-05-2020
284,NJ- HACKENSACK,106.65,985,871,1199,102.38,110.92,05-05-2020
285,NJ- MORRISTOWN,114.21,648,569,819,109.64,118.78,05-05-2020
288,NJ- NEW BRUNSWICK,102.8,617,541,790,98.69,106.91,05-05-2020
289,NJ- NEWARK,101.06,1009,888,1254,97.02,105.1,05-05-2020
291,NJ- PATERSON,102.4,257,226,319,98.3,106.5,05-05-2020
293,NM- ALBUQUERQUE,89.06,289,248,454,85.5,92.62,05-05-2020
295,NY- ALBANY,110.77,1484,1299,1952,106.34,115.2,05-05-2020
296,NY- BINGHAMTON,91.69,99,85,152,88.02,95.36,05-05-2020
297,NY- BRONX,129.59,1792,1592,2138,124.41,134.77,05-05-2020
299,NY- BUFFALO,89.09,313,270,486,85.53,92.65,05-05-2020
300,NY- ELMIRA,87.63,75,64,117,84.12,91.14,05-05-2020
301,NY- EAST LONG ISLAND,135.04,6015,5335,7191,129.64,140.44,05-05-2020
304,NY- ROCHESTER,92.93,365,315,557,89.21,96.65,05-05-2020
307,NY- SYRACUSE,88.1,215,183,338,84.58,91.62,05-05-2020
308,NY- WHITE PLAINS,125.59,1346,1195,1606,120.57,130.61,05-05-2020
309,NC- ASHEVILLE,80.94,11,9,30,77.7,84.18,05-05-2020
311,NC- CHARLOTTE,85.19,285,246,448,81.78,88.6,05-05-2020
312,NC- DURHAM,82.97,126,107,215,79.65,86.29,05-05-2020
313,NC- GREENSBORO,83.13,50,42,82,79.8,86.46,05-05-2020
314,NC- GREENVILLE,81.53,35,30,63,78.27,84.79,05-05-2020
315,NC- HICKORY,82.63,16,13,27,79.32,85.94,05-05-2020
318,NC- RALEIGH,86.2,249,214,387,82.75,89.65,05-05-2020
319,NC- WILMINGTON,82.68,29,24,47,79.37,85.99,05-05-2020
320,NC- WINSTON-SALEM,82.51,86,74,142,79.21,85.81,05-05-2020
321,ND- BISMARCK,83.67,28,25,45,80.32,87.02,05-05-2020
322,ND- FARGO MOORHEAD -MN,80.64,8,6,19,77.41,83.87,05-05-2020
323,ND- GRAND FORKS,80.49,0,0,1,77.27,83.71,05-05-2020
324,ND- MINOT,81.45,7,6,15,78.19,84.71,05-05-2020
325,OH- AKRON,88.86,204,177,317,85.31,92.41,05-05-2020
326,OH- CANTON,87.62,152,130,236,84.12,91.12,05-05-2020
327,OH- CINCINNATI,85.2,235,200,380,81.79,88.61,05-05-2020
328,OH- CLEVELAND,87.96,677,585,1034,84.44,91.48,05-05-2020
329,OH- COLUMBUS,83.84,325,276,549,80.49,87.19,05-05-2020
330,OH- DAYTON,83.72,111,93,186,80.37,87.07,05-05-2020
331,OH- ELYRIA,92.35,82,71,126,88.66,96.04,05-05-2020
332,OH- KETTERING,84.97,53,46,87,81.57,88.37,05-05-2020
334,OH- TOLEDO,84.8,188,160,298,81.41,88.19,05-05-2020
335,OH- YOUNGSTOWN,84.92,120,104,191,81.52,88.32,05-05-2020
336,OK- LAWTON,81.55,7,6,18,78.29,84.81,05-05-2020
339,OK- OKLAHOMA CITY,85.4,337,287,557,81.98,88.82,05-05-2020
340,OK- TULSA,83.11,146,123,253,79.79,86.43,05-05-2020
341,OR- BEND,85.21,17,15,27,81.8,88.62,05-05-2020
342,OR- EUGENE,84.55,49,42,75,81.17,87.93,05-05-2020
343,OR- MEDFORD,82.44,18,15,31,79.14,85.74,05-05-2020
344,OR- PORTLAND,85.94,296,256,454,82.5,89.38,05-05-2020
345,OR- SALEM,88.01,31,27,47,84.49,91.53,05-05-2020
346,PA- ALLENTOWN,92.19,371,322,527,88.5,95.88,05-05-2020
347,PA- ALTOONA,81.28,7,6,14,78.03,84.53,05-05-2020
350,PA- DANVILLE,81.74,21,17,41,78.47,85.01,05-05-2020
351,PA- ERIE,81.66,31,26,56,78.39,84.93,05-05-2020
352,PA- HARRISBURG,84.53,97,83,157,81.15,87.91,05-05-2020
354,PA- JOHNSTOWN,81.14,5,4,9,77.89,84.39,05-05-2020
355,PA- LANCASTER,87.31,82,71,129,83.82,90.8,05-05-2020
356,PA- PHILADELPHIA,88.95,1078,935,1576,85.39,92.51,05-05-2020
357,PA- PITTSBURGH,81.87,208,178,338,78.6,85.14,05-05-2020
358,PA- READING,86.96,92,80,143,83.48,90.44,05-05-2020
359,PA- SAYRE,85.93,23,19,38,82.49,89.37,05-05-2020
360,PA- SCRANTON,88.43,69,60,102,84.89,91.97,05-05-2020
362,PA- WILKES-BARRE,85.84,33,29,52,82.41,89.27,05-05-2020
363,PA- YORK,86.26,46,40,74,82.81,89.71,05-05-2020
365,SC- CHARLESTON,83.66,101,87,162,80.31,87.01,05-05-2020
366,SC- COLUMBIA,86.31,227,195,341,82.86,89.76,05-05-2020
367,SC- FLORENCE,82.65,30,24,49,79.34,85.96,05-05-2020
368,SC- GREENVILLE,83.73,82,70,132,80.38,87.08,05-05-2020
369,SC- SPARTANBURG,82.98,25,21,44,79.66,86.3,05-05-2020
371,SD- SIOUX FALLS,83.9,102,87,186,80.54,87.26,05-05-2020
373,TN- CHATTANOOGA,81.67,31,26,60,78.4,84.94,05-05-2020
374,TN- JACKSON,80.52,1,0,8,77.3,83.74,05-05-2020
375,TN- JOHNSON CITY,80.83,7,6,13,77.6,84.06,05-05-2020
376,TN- KINGSPORT,80.17,0,0,17,76.96,83.38,05-05-2020
377,TN- KNOXVILLE,81.21,43,36,73,77.96,84.46,05-05-2020
379,TN- MEMPHIS,83.49,207,178,337,80.15,86.83,05-05-2020
380,TN- NASHVILLE,85.72,468,403,709,82.29,89.15,05-05-2020
382,TX- ABILENE,80.6,4,3,7,77.38,83.82,05-05-2020
383,TX- AMARILLO,80.61,7,6,14,77.39,83.83,05-05-2020
385,TX- AUSTIN,87.42,248,214,390,83.92,90.92,05-05-2020
386,TX- BEAUMONT,81.76,21,18,36,78.49,85.03,05-05-2020
388,TX- BRYAN,84.82,25,22,44,81.43,88.21,05-05-2020
390,TX- CORPUS CHRISTI,80.78,11,9,24,77.55,84.01,05-05-2020
391,TX- DALLAS,85.62,659,567,1025,82.2,89.04,05-05-2020
393,TX- EL PASO,82.04,51,44,86,78.76,85.32,05-05-2020
394,TX- FORT WORTH,85.59,264,226,416,82.17,89.01,05-05-2020
396,TX- HARLINGEN,81.36,15,12,27,78.11,84.61,05-05-2020
397,TX- HOUSTON,84.34,709,609,1118,80.97,87.71,05-05-2020
399,TX- LONGVIEW,82.04,7,6,16,78.76,85.32,05-05-2020
400,TX- LUBBOCK,81.04,21,18,44,77.8,84.28,05-05-2020
402,TX- MCALLEN,81.18,16,14,28,77.93,84.43,05-05-2020
406,TX- ODESSA,80.69,7,6,14,77.46,83.92,05-05-2020
411,TX- SAN ANGELO,80.65,0,0,2,77.42,83.88,05-05-2020
412,TX- SAN ANTONIO,88.72,607,523,895,85.17,92.27,05-05-2020
413,TX- TEMPLE,84.64,38,32,65,81.25,88.03,05-05-2020
416,TX- TYLER,82.77,39,34,65,79.46,86.08,05-05-2020
417,TX- VICTORIA,80.61,0,0,6,77.39,83.83,05-05-2020
418,TX- WACO,86.25,35,30,59,82.8,89.7,05-05-2020
420,TX- WICHITA FALLS,81.3,7,6,16,78.05,84.55,05-05-2020
421,UT- OGDEN,85.49,36,31,55,82.07,88.91,05-05-2020
422,UT- PROVO,84.84,38,32,61,81.45,88.23,05-05-2020
423,UT- SALT LAKE CITY,83.71,138,119,213,80.36,87.06,05-05-2020
424,VT- BURLINGTON,89.67,146,124,222,86.08,93.26,05-05-2020
426,VA- ARLINGTON,120.51,1123,970,1711,115.69,125.33,05-05-2020
427,VA- CHARLOTTESVILLE,87.51,100,84,166,84.01,91.01,05-05-2020
428,VA- LYNCHBURG,81.0,3,2,17,77.76,84.24,05-05-2020
429,VA- NEWPORT NEWS,97.93,193,166,297,94.01,101.85,05-05-2020
430,VA- NORFOLK,90.36,266,229,431,86.75,93.97,05-05-2020
431,VA- RICHMOND,90.02,447,383,737,86.42,93.62,05-05-2020
432,VA- ROANOKE,81.23,25,20,54,77.98,84.48,05-05-2020
435,VA- WINCHESTER,88.76,75,64,128,85.21,92.31,05-05-2020
437,WA- EVERETT,139.79,488,432,589,134.2,145.38,05-05-2020
438,WA- OLYMPIA,110.86,199,174,266,106.43,115.29,05-05-2020
439,WA- SEATTLE,116.87,1993,1763,2424,112.2,121.54,05-05-2020
440,WA- SPOKANE,89.77,352,303,518,86.18,93.36,05-05-2020
441,WA- TACOMA,127.06,568,500,701,121.98,132.14,05-05-2020
442,WA- YAKIMA,95.79,85,74,123,91.96,99.62,05-05-2020
443,WV- CHARLESTON,80.19,0,0,11,76.98,83.4,05-05-2020
444,WV- HUNTINGTON,80.0,0,0,9,76.8,83.2,05-05-2020
445,WV- MORGANTOWN,80.34,1,0,14,77.13,83.55,05-05-2020
446,WI- APPLETON,83.82,18,16,31,80.47,87.17,05-05-2020
447,WI- GREEN BAY,81.44,18,15,34,78.18,84.7,05-05-2020
448,WI- LA CROSSE,84.09,32,26,49,80.73,87.45,05-05-2020
449,WI- MADISON,87.83,226,196,324,84.32,91.34,05-05-2020
450,WI- MARSHFIELD,81.03,7,6,18,77.79,84.27,05-05-2020
451,WI- MILWAUKEE,86.57,524,454,761,83.11,90.03,05-05-2020
452,WI- NEENAH,85.02,22,19,35,81.62,88.42,05-05-2020
456,WI- WAUSAU,80.67,0,0,3,77.44,83.9,05-05-2020
457,WY- CASPER,81.64,8,7,14,78.37,84.91,05-05-2020
303,NY- NEW YORK,120.57,6290,5572,7562,115.75,125.39,05-05-2020
